"","spring_name","site_type","year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi"
"250","Wolf Skat","Matrix","2023",0.58097151614406,161,0.168692930602291,34.6,133,206,73
"251","Soldier Bar","Spring","2017",0.659225839023573,190,0.189566359234086,40.8,141,235,94
"252","Soldier Bar","Spring","2018",0.67865070204068,163,0.188549750389687,36.6,132,255,123
"253","Soldier Bar","Spring","2019",0.710296428035932,152,0.136181890662449,37,127,240,113
"254","Soldier Bar","Spring","2020",0.69336570744731,152,0.203997825483537,65.5314285714286,130,260,130
"255","Soldier Bar","Spring","2021",0.765254184162364,155,0.270883706739358,39,134,241,107
"256","Soldier Bar","Spring","2022",0.7208558534238,187,0.266352908256623,40.8,136,274,139
"257","Soldier Bar","Spring","2023",0.727633008250405,197,0.201286776735839,44.7428571428571,135,271,136
"258","Soldier Bar","Matrix","2017",0.56719843001093,185,0.153651478201603,40.8,122,220,98
"259","Soldier Bar","Matrix","2018",0.60292320822461,145,0.154881611437075,36.6,125,206,82
"260","Soldier Bar","Matrix","2019",0.612737969094957,163,0.137803984884253,37,123,202,78
"261","Soldier Bar","Matrix","2020",0.605365519470389,154,0.147510935001031,37.6,130,204,74
"262","Soldier Bar","Matrix","2021",0.636737224444627,155,0.174390811163311,39,133,183,50
"263","Soldier Bar","Matrix","2022",0.607975327377958,168,0.16185453021463,40.8,130,209,79
"264","Soldier Bar","Matrix","2023",0.616336696510102,172,0.16159111144556,34.8,131,217,87
"265","Big Joe","Spring","2017",0.69947340062716,178,0.279746012516504,40.8,145,242,97
"266","Big Joe","Spring","2018",0.697637803367529,166,0.25282959665787,45.76,135,247,112
"267","Big Joe","Spring","2019",0.688073483369363,197,0.224072157614567,37,149,256,107
"268","Big Joe","Spring","2020",0.70943656831233,192,0.248561554614746,37.6,140,258,118
"269","Big Joe","Spring","2021",0.746668233803862,164,0.336770226300622,39,139,259,119
"270","Big Joe","Spring","2022",0.765450455059024,187,0.35986473925326,40.8,137,274,138
"271","Big Joe","Spring","2023",0.766714689627484,169,0.274063968820542,38.5542857142857,140,255,116
"272","Big Joe","Matrix","2017",0.594080084984892,179,0.177289264076441,40.8,139,223,84
"273","Big Joe","Matrix","2018",0.603558338206364,161,0.182828956847939,37,130,230,99
"274","Big Joe","Matrix","2019",0.589237078827352,187,0.170121550840881,37,134,239,105
"275","Big Joe","Matrix","2020",0.619835933045782,174,0.176260795744786,37.6,137,236,99
"276","Big Joe","Matrix","2021",0.661405584535418,162,0.238903021954152,39,139,214,75
"277","Big Joe","Matrix","2022",0.661921812182138,180,0.266292370184089,40.8,134,227,92
"278","Big Joe","Matrix","2023",0.661201510202023,172,0.218323179754404,34.6,138,232,94
"279","Raspberry","Spring","2017",0.636407110847002,153,0.159701937458322,40.8,116,218,101
"280","Raspberry","Spring","2018",0.651005027656334,153,0.154932972490691,36.6,127,209,83
"281","Raspberry","Spring","2019",0.624553692398505,115,0.0488154449808407,37,115,210,95
"282","Raspberry","Spring","2020",0.642514135941381,171,0.127122025934651,37.6,128,238,110
"283","Raspberry","Spring","2021",0.712956440907462,163,0.17214547778152,39,136,182,46
"284","Raspberry","Spring","2022",0.724066089024743,182,0.198432571137621,40.8,137,209,72
"285","Raspberry","Spring","2023",0.732678614058304,155,0.156376168257079,52.6971428571428,120,214,94
"286","Raspberry","Matrix","2017",0.561222293929967,142,0.214443474918747,40.8,104,197,92
"287","Raspberry","Matrix","2018",0.547480568189754,145,0.21072902889021,36.6,118,195,76
"288","Raspberry","Matrix","2019",0.513465589544253,115,0.142453429372555,37,115,191,76
"289","Raspberry","Matrix","2020",0.567371535354015,154,0.230265185025643,37.6,123,210,87
"290","Raspberry","Matrix","2021",0.494343421404287,154,0.190653229052954,39,125,176,51
"291","Raspberry","Matrix","2022",0.569777889208301,161,0.239789448144281,40.8,123,195,72
"292","Raspberry","Matrix","2023",0.604104551204378,155,0.195086150059792,34.8,127,201,74
"293","Drinking Bull Snake","Spring","2017",0.688594002861078,152,0.206163805787542,40.8,118,218,99
"294","Drinking Bull Snake","Spring","2018",0.701147441319101,160,0.196468565315662,36.6,130,207,77
"295","Drinking Bull Snake","Spring","2019",0.706829402753122,175,0.117458784877617,37,129,227,98
"296","Drinking Bull Snake","Spring","2020",0.711818666308807,158,0.205770991195695,42.9714285714286,130,247,117
"297","Drinking Bull Snake","Spring","2021",0.790641319698354,154,0.255623915637808,39,135,188,53
"298","Drinking Bull Snake","Spring","2022",0.77609303197757,176,0.290294664518021,40.8,133,274,141
"299","Drinking Bull Snake","Spring","2023",0.784455570918474,158,0.204582611821832,48.72,131,230,99
"300","Drinking Bull Snake","Matrix","2017",0.556818576033333,145,0.201802584060963,40.8,101,205,104
"301","Drinking Bull Snake","Matrix","2018",0.559800959087539,148,0.170299356797728,36.6,124,194,70
"302","Drinking Bull Snake","Matrix","2019",0.55146131160321,156,0.152615252351571,37,115,195,80
