Year,Month,Day,Date,mintemp_C,maxtemp_C,precip_mm,vpd_kpa
2021,5,3,5/3/2021,-0.65,14.95,0,0.6
2021,5,4,5/4/2021,0.45,14.65,0,0.57
2021,5,5,5/5/2021,-0.65,19.75,0,0.93
2021,5,6,5/6/2021,3.95,26.15,0.7,1.54
2021,5,7,5/7/2021,-1.25,12.45,1.1,0.39
2021,5,8,5/8/2021,-3.45,9.05,0,0.42
2021,5,9,5/9/2021,-3.35,9.75,0,0.45
2021,5,10,5/10/2021,-1.95,11.35,0,0.5
2021,5,11,5/11/2021,-1.75,15.75,0,0.73
2021,5,12,5/12/2021,0.35,19.55,0,0.92
2021,5,13,5/13/2021,4.65,21.95,0,1.13
2021,5,14,5/14/2021,5.15,20.55,0,1
2021,5,15,5/15/2021,4.55,21.65,0,0.99
2021,5,16,5/16/2021,4.75,24.75,0,1.16
2021,5,17,5/17/2021,6.15,25.85,0,1.29
2021,5,18,5/18/2021,3.95,19.05,0,0.8
2021,5,19,5/19/2021,1.65,12.65,6.3,0.43
2021,5,20,5/20/2021,1.55,7.35,2.8,0.28
2021,5,21,5/21/2021,0.25,6.05,0.8,0.2
2021,5,22,5/22/2021,-0.35,15.15,1.7,0.64
2021,5,23,5/23/2021,2.45,7.75,5.9,0.28
2021,5,24,5/24/2021,3.85,13.55,3.2,0.51
2021,5,25,5/25/2021,3.45,14.95,8.3,0.55
2021,5,26,5/26/2021,2.85,15.45,3.9,0.52
2021,5,27,5/27/2021,2.75,21.25,0,0.96
2021,5,28,5/28/2021,1.65,17.65,0,0.83
2021,5,29,5/29/2021,1.35,20.75,0,1.07
2021,5,30,5/30/2021,3.85,24.75,0,1.35
2021,5,31,5/31/2021,6.35,26.35,0,1.37
2021,6,1,6/1/2021,7.75,28.05,0,1.51
2021,6,2,6/2/2021,10.65,31.65,0,1.87
2021,6,3,6/3/2021,11.55,33.45,0,2.12
2021,6,4,6/4/2021,11.25,30.15,0,1.6
2021,6,5,6/5/2021,5.05,24.95,0,1.2
2021,6,6,6/6/2021,2.65,21.05,0,1.06
2021,6,7,6/7/2021,3.75,23.15,0,1.19
2021,6,8,6/8/2021,7.15,22.95,0,1.1
2021,6,9,6/9/2021,7.85,22.95,1.6,1.02
2021,6,10,6/10/2021,0.75,11.65,5.7,0.28
2021,6,11,6/11/2021,0.55,19.55,0,0.92
2021,6,12,6/12/2021,7.85,24.65,0,1.29
2021,6,13,6/13/2021,9.65,32.95,0,2.2
2021,6,14,6/14/2021,12.75,33.35,0,2.41
2021,6,15,6/15/2021,7.85,28.25,0,1.47
2021,6,16,6/16/2021,5.85,26.75,0,1.42
2021,6,17,6/17/2021,7.55,27.55,0,1.55
2021,6,18,6/18/2021,7.95,30.25,0,1.78
2021,6,19,6/19/2021,10.55,28.55,0,1.62
2021,6,20,6/20/2021,8.15,23.95,0,1.02
2021,6,21,6/21/2021,8.25,30.05,0,1.71
2021,6,22,6/22/2021,11.85,31.15,2,1.86
2021,6,23,6/23/2021,11.45,27.75,0,1.56
2021,6,24,6/24/2021,10.95,27.65,0,1.62
2021,6,25,6/25/2021,10.35,26.25,0,1.31
2021,6,26,6/26/2021,11.35,28.25,0,1.48
2021,6,27,6/27/2021,12.15,30.55,0,1.79
2021,6,28,6/28/2021,13.55,34.05,0,2.33
2021,6,29,6/29/2021,15.55,35.05,0,2.64
2021,6,30,6/30/2021,14.45,34.35,0.4,2.54
2021,7,1,7/1/2021,13.25,32.05,0,2.16
2021,7,2,7/2/2021,13.05,32.95,0,2.21
2021,7,3,7/3/2021,14.55,34.25,0,2.52
2021,7,4,7/4/2021,14.35,32.35,3.2,2.21
2021,7,5,7/5/2021,12.95,31.65,0,2.05
2021,7,6,7/6/2021,12.55,34.05,0,2.44
2021,7,7,7/7/2021,12.65,33.25,0,2.26
2021,7,8,7/8/2021,10.35,31.25,0,2.08
2021,7,9,7/9/2021,11.25,30.35,0,1.97
2021,7,10,7/10/2021,10.95,33.05,0,2.36
2021,7,11,7/11/2021,12.95,32.45,0,2.3
2021,7,12,7/12/2021,11.05,33.45,0,2.36
2021,7,13,7/13/2021,12.85,30.35,0,1.97
2021,7,14,7/14/2021,11.45,32.25,0,2.14
2021,7,15,7/15/2021,12.85,33.05,0,2.39
2021,7,16,7/16/2021,11.45,30.55,0,1.98
2021,7,17,7/17/2021,11.55,32.95,0,2.36
2021,7,18,7/18/2021,13.45,34.95,0,2.74
2021,7,19,7/19/2021,13.65,24.65,2.9,1.26
2021,7,20,7/20/2021,13.35,27.85,3.9,1.51
2021,7,21,7/21/2021,12.55,30.25,0.5,1.78
2021,7,22,7/22/2021,11.05,30.15,0,1.86
2021,7,23,7/23/2021,10.15,29.95,0,2.04
2021,7,24,7/24/2021,9.55,32.65,0,2.29
2021,7,25,7/25/2021,12.05,32.75,0,2.36
2021,7,26,7/26/2021,13.25,34.55,0,2.61
2021,7,27,7/27/2021,15.05,31.25,0,2.09
2021,7,28,7/28/2021,13.35,28.35,0.7,1.47
2021,7,29,7/29/2021,13.85,31.05,0,1.98
2021,7,30,7/30/2021,13.65,33.95,0,2.36
2021,7,31,7/31/2021,14.95,29.25,1,1.62
2021,8,1,8/1/2021,15.15,28.45,8.2,1.46
2021,8,2,8/2/2021,13.45,24.85,1.1,1.07
2021,8,3,8/3/2021,11.85,29.95,0,1.72
2021,8,4,8/4/2021,13.15,33.55,0,2.37
2021,8,5,8/5/2021,13.25,29.65,3,1.87
2021,8,6,8/6/2021,10.35,24.65,0,1.19
2021,8,7,8/7/2021,9.95,28.75,0,1.54
2021,8,8,8/8/2021,6.05,23.65,0.7,1
2021,8,9,8/9/2021,4.95,23.65,0,1.16
2021,8,10,8/10/2021,7.85,27.35,0,1.6
2021,8,11,8/11/2021,11.55,31.05,0,1.9
2021,8,12,8/12/2021,12.45,32.25,0,2.09
2021,8,13,8/13/2021,12.35,33.55,0,2.37
2021,8,14,8/14/2021,12.45,31.85,0,2.21
2021,8,15,8/15/2021,12.65,32.85,0,2.36
2021,8,16,8/16/2021,13.95,31.35,0,2.23
2021,8,17,8/17/2021,7.75,24.45,0.7,1.16
2021,8,18,8/18/2021,6.15,15.95,3,0.59
2021,8,19,8/19/2021,6.05,18.25,0,0.67
2021,8,20,8/20/2021,8.05,22.55,3,1.04
2021,8,21,8/21/2021,6.75,17.05,8,0.58
2021,8,22,8/22/2021,5.55,22.35,0,1.06
2021,8,23,8/23/2021,5.35,23.45,0,1.29
2021,8,24,8/24/2021,4.15,24.65,0,1.36
2021,8,25,8/25/2021,6.55,26.05,0,1.61
2021,8,26,8/26/2021,6.95,22.55,0,1.18
2021,8,27,8/27/2021,5.95,21.05,0,0.89
2021,8,28,8/28/2021,4.05,24.15,0,1.16
2021,8,29,8/29/2021,6.15,28.15,0,1.73
2021,8,30,8/30/2021,8.55,29.15,0,1.87
2021,8,31,8/31/2021,5.55,24.65,0,1.42
2021,9,1,9/1/2021,3.35,23.25,0,1.23
2021,9,2,9/2/2021,3.15,22.85,0,1.14
2021,9,3,9/3/2021,3.75,24.45,0,1.33
2021,9,4,9/4/2021,5.95,27.25,0,1.8
2021,9,5,9/5/2021,8.35,29.85,0,2.09
2021,9,6,9/6/2021,9.45,28.95,0,1.94
2021,9,7,9/7/2021,9.65,30.45,0,2.11
2021,9,8,9/8/2021,10.65,31.95,0,2.33
2021,9,9,9/9/2021,12.35,31.15,0,2.19
2021,9,10,9/10/2021,10.75,26.65,0.7,1.44
2021,9,11,9/11/2021,7.15,22.95,0,1.08
2021,9,12,9/12/2021,5.55,23.75,0,1.19
2021,9,13,9/13/2021,5.55,23.95,0,1.14
2021,9,14,9/14/2021,4.05,24.75,0,1.29
2021,9,15,9/15/2021,5.95,24.95,0,1.34
2021,9,16,9/16/2021,1.15,18.25,0,0.93
2021,9,17,9/17/2021,2.05,25.25,0,1.55
2021,9,18,9/18/2021,6.55,24.35,2.1,1.38
2021,9,19,9/19/2021,2.55,11.05,5,0.39
2021,9,20,9/20/2021,0.05,12.75,0,0.47
2021,9,21,9/21/2021,0.55,22.35,0,1.16
2021,9,22,9/22/2021,5.25,24.15,0,1.4
2021,9,23,9/23/2021,3.75,20.35,0,0.88
2021,9,24,9/24/2021,3.75,25.55,0,1.34
2021,9,25,9/25/2021,7.25,27.85,0,1.71
2021,9,26,9/26/2021,8.05,27.45,0,1.74
2021,9,27,9/27/2021,6.75,25.95,0,1.59
2021,9,28,9/28/2021,1.05,10.75,2,0.37
2021,9,29,9/29/2021,-1.25,14.95,0,0.67
2021,9,30,9/30/2021,-0.15,19.55,0,0.99
2021,10,1,10/1/2021,2.75,21.05,0,1.04
2021,10,2,10/2/2021,2.75,22.15,0,1.15
2021,10,3,10/3/2021,4.25,23.95,0,1.41
2021,10,4,10/4/2021,5.55,25.75,0,1.62
2021,10,5,10/5/2021,7.85,24.35,0,1.6
2021,10,6,10/6/2021,5.25,19.05,0,0.95
2021,10,7,10/7/2021,3.65,13.35,0.5,0.53
2021,10,8,10/8/2021,4.75,11.75,4.2,0.46
2021,10,9,10/9/2021,0.85,11.35,0,0.43
2021,10,10,10/10/2021,0.85,12.25,3.6,0.49
2021,10,11,10/11/2021,-3.95,2.55,4.7,0.16
2021,10,12,10/12/2021,-6.25,2.25,0,0.21
2021,10,13,10/13/2021,-5.75,3.25,1.1,0.24
2021,10,14,10/14/2021,-2.85,4.45,0.6,0.23
2021,10,15,10/15/2021,-1.25,11.95,0,0.5
2021,10,16,10/16/2021,0.85,18.15,0,0.94
2021,10,17,10/17/2021,1.65,19.35,0,1.05
2021,10,18,10/18/2021,1.75,16.95,0,0.81
2021,10,19,10/19/2021,0.15,16.65,0,0.69
2021,10,20,10/20/2021,2.75,14.15,0,0.6
2021,10,21,10/21/2021,3.55,17.95,0.4,0.77
2021,10,22,10/22/2021,2.45,17.35,4.9,0.65
2021,10,23,10/23/2021,1.65,7.45,0.9,0.3
2021,10,24,10/24/2021,1.55,6.65,8,0.2
2021,10,25,10/25/2021,1.65,6.75,7.7,0.12
2021,10,26,10/26/2021,0.65,5.65,1.5,0.27
2021,10,27,10/27/2021,1.05,7.55,0.8,0.3
2021,10,28,10/28/2021,2.25,10.85,0.6,0.38
2021,10,29,10/29/2021,3.45,14.65,1.1,0.57
2021,10,30,10/30/2021,-1.45,10.85,0,0.43
2021,10,31,10/31/2021,-1.75,10.95,0.8,0.48
2021,11,1,11/1/2021,0.55,10.95,0.9,0.38
2021,11,2,11/2/2021,0.55,10.15,0,0.29
2021,11,3,11/3/2021,0.95,12.45,0.6,0.42
2021,11,4,11/4/2021,2.95,11.95,3.3,0.44
2021,11,5,11/5/2021,2.05,11.65,0,0.51
2021,11,6,11/6/2021,-1.55,8.05,0.9,0.28
2021,11,7,11/7/2021,-7.05,4.25,0.3,0.26
2021,11,8,11/8/2021,-8.45,4.95,0.8,0.34
2021,11,9,11/9/2021,-4.65,4.05,1.8,0.15
2021,11,10,11/10/2021,-7.75,2.65,1.5,0.18
2021,11,11,11/11/2021,-5.75,3.15,1.4,0.09
2021,11,12,11/12/2021,2.25,8.05,0.7,0.21
2021,11,13,11/13/2021,2.85,11.25,0.4,0.41
2021,11,14,11/14/2021,5.85,13.85,0,0.58
2021,11,15,11/15/2021,1.45,13.85,1.1,0.62
2021,11,16,11/16/2021,-8.25,1.75,0.5,0.17
2021,11,17,11/17/2021,-10.75,1.55,0,0.26
2021,11,18,11/18/2021,-4.15,4.45,0.7,0.31
2021,11,19,11/19/2021,-1.15,5.45,2.2,0.16
2021,11,20,11/20/2021,-6.75,4.55,0,0.23
2021,11,21,11/21/2021,-6.65,4.55,0,0.35
2021,11,22,11/22/2021,-3.75,9.75,0,0.58
2021,11,23,11/23/2021,-4.85,2.15,0.9,0.24
2021,11,24,11/24/2021,-7.05,2.85,0,0.24
2021,11,25,11/25/2021,-3.75,5.65,0.3,0.4
2021,11,26,11/26/2021,-1.25,5.55,0,0.32
2021,11,27,11/27/2021,-1.15,7.75,0,0.27
2021,11,28,11/28/2021,3.25,12.65,0,0.49
2021,11,29,11/29/2021,-0.85,8.65,0.4,0.34
2021,11,30,11/30/2021,-1.35,6.75,0,0.32
2021,12,1,12/1/2021,4.75,12.95,0,0.59
2021,12,2,12/2/2021,3.05,11.45,0,0.57
2021,12,3,12/3/2021,0.75,9.75,0,0.55
2021,12,4,12/4/2021,2.25,8.85,0,0.52
2021,12,5,12/5/2021,-7.95,3.55,0,0.23
2021,12,6,12/6/2021,-6.05,0.75,0.5,0.17
2021,12,7,12/7/2021,-1.95,4.25,0,0.22
2021,12,8,12/8/2021,-5.85,3.45,0.6,0.16
2021,12,9,12/9/2021,-10.75,-2.75,0.5,0.13
2021,12,10,12/10/2021,-8.95,-3.15,0.5,0.17
2021,12,11,12/11/2021,-4.95,-0.35,1.6,0.19
2021,12,12,12/12/2021,-2.55,1.95,4.1,0.21
2021,12,13,12/13/2021,-0.65,3.15,6.5,0.22
2021,12,14,12/14/2021,-8.95,1.35,3.3,0.09
2021,12,15,12/15/2021,-13.25,-5.45,0,0.12
2021,12,16,12/16/2021,-7.95,-2.55,1.4,0.15
2021,12,17,12/17/2021,-11.95,-2.35,0,0.15
2021,12,18,12/18/2021,-9.05,-0.85,1.2,0.16
2021,12,19,12/19/2021,-2.35,0.95,3,0.17
2021,12,20,12/20/2021,-0.45,3.05,0.3,0.25
2021,12,21,12/21/2021,-1.45,5.15,0,0.38
2021,12,22,12/22/2021,-1.75,3.55,0.4,0.29
2021,12,23,12/23/2021,-4.55,2.35,3.8,0.17
2021,12,24,12/24/2021,-7.75,0.05,1.5,0.19
2021,12,25,12/25/2021,-6.95,-0.75,2.2,0.22
2021,12,26,12/26/2021,-10.55,-3.75,1.7,0.17
2021,12,27,12/27/2021,-14.55,-5.75,0,0.13
2021,12,28,12/28/2021,-13.35,-9.45,1,0.12
2021,12,29,12/29/2021,-13.45,-5.45,1.3,0.13
2021,12,30,12/30/2021,-10.45,-4.15,0.9,0.16
2021,12,31,12/31/2021,-18.35,-6.45,1.1,0.07
2022,1,1,1/1/2022,-22.15,-10.35,0.5,0.08
2022,1,2,1/2/2022,-13.05,-3.95,0,0.14
2022,1,3,1/3/2022,-8.55,1.15,4.5,0.2
2022,1,4,1/4/2022,-8.95,-2.95,4.6,0.13
2022,1,5,1/5/2022,-8.15,-3.25,6.5,0.09
2022,1,6,1/6/2022,-6.35,1.15,8.6,0.08
2022,1,7,1/7/2022,-5.35,2.75,1.2,0.15
2022,1,8,1/8/2022,-13.55,-2.35,0,0.13
2022,1,9,1/9/2022,-13.35,-0.35,0,0.2
2022,1,10,1/10/2022,-11.45,0.05,0,0.23
2022,1,11,1/11/2022,-9.35,0.95,0.6,0.12
2022,1,12,1/12/2022,-3.65,5.65,0,0.3
2022,1,13,1/13/2022,-4.75,7.15,0,0.35
2022,1,14,1/14/2022,-6.75,5.95,0,0.31
2022,1,15,1/15/2022,-7.15,3.45,0,0.27
2022,1,16,1/16/2022,-6.45,5.65,0,0.33
2022,1,17,1/17/2022,-5.45,4.15,0,0.23
2022,1,18,1/18/2022,-4.65,2.45,0,0.19
2022,1,19,1/19/2022,-8.45,1.65,0,0.14
2022,1,20,1/20/2022,-7.85,-0.15,2.3,0.05
2022,1,21,1/21/2022,-7.15,-0.45,0.6,0.13
2022,1,22,1/22/2022,-10.25,3.05,0,0.23
2022,1,23,1/23/2022,-9.35,4.55,0,0.31
2022,1,24,1/24/2022,-8.15,2.15,0.3,0.23
2022,1,25,1/25/2022,-12.75,1.45,0,0.2
2022,1,26,1/26/2022,-12.25,2.55,0,0.25
2022,1,27,1/27/2022,-15.05,1.35,0,0.21
2022,1,28,1/28/2022,-12.45,4.15,0,0.33
2022,1,29,1/29/2022,-9.35,4.95,0,0.39
2022,1,30,1/30/2022,-9.55,3.55,0.6,0.3
2022,1,31,1/31/2022,-9.95,-1.55,0.8,0.16
2022,2,1,2/1/2022,-12.75,-4.35,0.5,0.12
2022,2,2,2/2/2022,-15.15,-5.45,0.3,0.13
2022,2,3,2/3/2022,-11.15,-2.25,0.4,0.12
2022,2,4,2/4/2022,-7.55,2.25,0,0.22
2022,2,5,2/5/2022,-5.25,3.75,0,0.27
2022,2,6,2/6/2022,-8.75,6.35,0,0.36
2022,2,7,2/7/2022,-6.65,7.75,0,0.43
2022,2,8,2/8/2022,-6.65,7.75,0,0.4
2022,2,9,2/9/2022,0.05,6.55,0,0.38
2022,2,10,2/10/2022,-0.95,12.05,0,0.55
2022,2,11,2/11/2022,-7.15,8.15,0,0.44
2022,2,12,2/12/2022,-5.45,8.85,0,0.56
2022,2,13,2/13/2022,-3.95,9.25,0,0.55
2022,2,14,2/14/2022,-3.15,7.85,1.6,0.39
2022,2,15,2/15/2022,-5.15,0.55,0.6,0.17
2022,2,16,2/16/2022,-5.95,0.75,0,0.22
2022,2,17,2/17/2022,-9.25,4.35,0,0.28
2022,2,18,2/18/2022,-4.65,8.15,0,0.38
2022,2,19,2/19/2022,-4.15,9.35,0,0.46
2022,2,20,2/20/2022,-8.15,2.05,1.3,0.2
2022,2,21,2/21/2022,-15.85,-1.75,0.6,0.13
2022,2,22,2/22/2022,-22.35,-8.15,0,0.03
2022,2,23,2/23/2022,-23.25,-4.85,0,0.13
2022,2,24,2/24/2022,-17.65,-6.75,0,0.12
2022,2,25,2/25/2022,-20.05,-2.55,0,0.15
2022,2,26,2/26/2022,-13.65,3.65,0,0.3
2022,2,27,2/27/2022,-7.65,3.05,1,0.26
2022,2,28,2/28/2022,1.05,6.65,4.7,0.32
2022,3,1,3/1/2022,3.95,9.25,2.5,0.38
2022,3,2,3/2/2022,3.95,13.35,0,0.62
2022,3,3,3/3/2022,1.95,13.85,0,0.65
2022,3,4,3/4/2022,-2.05,4.05,1.3,0.24
2022,3,5,3/5/2022,-5.35,3.55,0.5,0.24
2022,3,6,3/6/2022,-10.25,0.65,0.3,0.2
2022,3,7,3/7/2022,-10.35,1.15,3.4,0.17
2022,3,8,3/8/2022,-10.45,0.45,3,0.11
2022,3,9,3/9/2022,-16.45,-4.95,0,0.09
2022,3,10,3/10/2022,-18.45,-0.95,0.5,0.19
2022,3,11,3/11/2022,-8.05,3.15,0.5,0.24
2022,3,12,3/12/2022,0.55,12.65,1.2,0.67
2022,3,13,3/13/2022,-1.15,5.85,1.7,0.34
2022,3,14,3/14/2022,-1.85,8.95,2.2,0.39
2022,3,15,3/15/2022,0.25,7.25,4.7,0.3
2022,3,16,3/16/2022,-5.75,4.75,0.8,0.26
2022,3,17,3/17/2022,-7.35,9.05,0,0.42
2022,3,18,3/18/2022,0.35,11.15,0,0.55
2022,3,19,3/19/2022,0.05,12.55,1.6,0.58
2022,3,20,3/20/2022,-7.05,2.35,0,0.22
2022,3,21,3/21/2022,-6.15,5.85,0.3,0.31
2022,3,22,3/22/2022,0.35,12.55,0,0.6
2022,3,23,3/23/2022,0.15,17.55,0,0.82
2022,3,24,3/24/2022,2.15,15.35,0,0.73
2022,3,25,3/25/2022,1.95,16.65,0,0.86
2022,3,26,3/26/2022,3.55,18.05,0,0.96
2022,3,27,3/27/2022,3.25,18.75,0,1
2022,3,28,3/28/2022,3.25,13.95,1.7,0.65
2022,3,29,3/29/2022,-0.65,10.25,0,0.37
2022,3,30,3/30/2022,-2.45,11.15,0,0.44
2022,3,31,3/31/2022,-3.65,7.45,0,0.36
2022,4,1,4/1/2022,-6.55,10.85,0,0.48
2022,4,2,4/2/2022,-3.45,8.45,0,0.42
2022,4,3,4/3/2022,-5.05,11.95,0.9,0.55
2022,4,4,4/4/2022,-3.35,7.05,4.5,0.27
2022,4,5,4/5/2022,-6.65,3.35,2.7,0.28
2022,4,6,4/6/2022,-7.65,9.35,0,0.46
2022,4,7,4/7/2022,-3.75,17.45,0,0.91
2022,4,8,4/8/2022,-0.65,19.95,0,1.01
2022,4,9,4/9/2022,-6.15,4.95,0,0.3
2022,4,10,4/10/2022,-6.95,1.45,1.4,0.22
2022,4,11,4/11/2022,-8.05,0.25,7.2,0.12
2022,4,12,4/12/2022,-10.95,-0.15,3.5,0.15
2022,4,13,4/13/2022,-12.15,1.05,2.7,0.16
2022,4,14,4/14/2022,-9.45,2.25,2,0.16
2022,4,15,4/15/2022,-11.25,3.85,1.5,0.23
2022,4,16,4/16/2022,-7.25,6.25,4,0.25
2022,4,17,4/17/2022,-8.05,6.35,0,0.32
2022,4,18,4/18/2022,-1.75,15.15,1.3,0.7
2022,4,19,4/19/2022,-0.85,7.85,1.9,0.4
2022,4,20,4/20/2022,-1.05,11.25,2.5,0.52
2022,4,21,4/21/2022,0.85,8.55,2,0.38
2022,4,22,4/22/2022,0.05,9.05,0.9,0.44
2022,4,23,4/23/2022,-1.65,9.55,0.4,0.41
2022,4,24,4/24/2022,-2.15,14.05,0,0.69
2022,4,25,4/25/2022,-0.35,16.55,0.4,0.85
2022,4,26,4/26/2022,-0.75,10.55,2.3,0.41
2022,4,27,4/27/2022,-1.95,10.35,1.7,0.45
2022,4,28,4/28/2022,-0.75,9.05,4.4,0.41
2022,4,29,4/29/2022,-1.85,9.85,1.2,0.43
2022,4,30,4/30/2022,-2.05,9.25,1.1,0.37
2022,5,1,5/1/2022,0.15,12.65,0,0.43
2022,5,2,5/2/2022,-0.15,15.55,6.9,0.61
2022,5,3,5/3/2022,0.15,10.55,4.8,0.32
2022,5,4,5/4/2022,-0.25,19.45,0,0.87
2022,5,5,5/5/2022,3.25,18.05,3.4,0.84
2022,5,6,5/6/2022,2.55,15.55,6.8,0.59
2022,5,7,5/7/2022,-1.65,8.15,10.1,0.29
2022,5,8,5/8/2022,-5.25,5.95,1.6,0.31
2022,5,9,5/9/2022,-6.15,6.95,2.6,0.36
2022,5,10,5/10/2022,-5.25,8.65,0.9,0.42
2022,5,11,5/11/2022,-5.15,11.75,2.7,0.51
2022,5,12,5/12/2022,0.25,11.95,1.7,0.58
2022,5,13,5/13/2022,-0.05,10.65,2.1,0.44
2022,5,14,5/14/2022,2.25,12.25,2.6,0.45
2022,5,15,5/15/2022,2.05,22.75,1.4,1.11
2022,5,16,5/16/2022,4.55,20.35,0.9,0.88
2022,5,17,5/17/2022,2.45,19.65,0,0.92
2022,5,18,5/18/2022,1.75,15.05,2,0.63
2022,5,19,5/19/2022,-1.45,6.85,1.6,0.34
2022,5,20,5/20/2022,-0.75,11.85,1.4,0.53
2022,5,21,5/21/2022,-0.65,8.85,5.6,0.41
2022,5,22,5/22/2022,-1.35,12.15,0.6,0.5
2022,5,23,5/23/2022,-1.85,15.25,1.1,0.62
2022,5,24,5/24/2022,1.75,16.15,0.3,0.66
2022,5,25,5/25/2022,4.45,21.65,0,1
2022,5,26,5/26/2022,4.05,25.55,1.7,1.3
2022,5,27,5/27/2022,6.25,19.55,4.6,0.81
2022,5,28,5/28/2022,3.35,13.65,2.3,0.45
2022,5,29,5/29/2022,2.55,12.05,8.7,0.4
2022,5,30,5/30/2022,2.75,9.95,4.9,0.32
2022,5,31,5/31/2022,3.15,15.35,0.3,0.59
2022,6,1,6/1/2022,3.65,18.75,0,0.84
2022,6,2,6/2/2022,4.45,22.65,1,1.15
2022,6,3,6/3/2022,6.65,21.65,1.3,1.01
2022,6,4,6/4/2022,5.55,14.45,1.9,0.42
2022,6,5,6/5/2022,4.85,17.75,2.6,0.63
2022,6,6,6/6/2022,3.15,16.15,2.4,0.62
2022,6,7,6/7/2022,2.65,20.35,0,0.93
2022,6,8,6/8/2022,6.55,18.15,1.4,0.79
2022,6,9,6/9/2022,6.85,24.45,0,1.07
2022,6,10,6/10/2022,9.45,23.95,0.7,0.97
2022,6,11,6/11/2022,7.65,17.65,10.5,0.42
2022,6,12,6/12/2022,5.35,12.75,7.8,0.18
2022,6,13,6/13/2022,2.45,9.85,3.2,0.37
2022,6,14,6/14/2022,1.95,11.15,0,0.51
2022,6,15,6/15/2022,2.25,21.25,0,1.05
2022,6,16,6/16/2022,8.05,27.55,0,1.75
2022,6,17,6/17/2022,9.25,28.45,0,1.63
2022,6,18,6/18/2022,7.95,21.45,1.1,0.85
2022,6,19,6/19/2022,4.55,13.55,5,0.37
2022,6,20,6/20/2022,3.25,14.45,0.7,0.46
2022,6,21,6/21/2022,3.15,21.95,0,0.9
2022,6,22,6/22/2022,6.95,26.35,0,1.38
2022,6,23,6/23/2022,7.95,25.85,0,1.26
2022,6,24,6/24/2022,4.55,21.05,0,0.86
2022,6,25,6/25/2022,4.05,24.15,0,1.2
2022,6,26,6/26/2022,6.85,28.95,0,1.78
2022,6,27,6/27/2022,9.95,31.55,0,2.13
2022,6,28,6/28/2022,11.55,30.95,0,2.04
2022,6,29,6/29/2022,7.15,24.65,0,1.28
2022,6,30,6/30/2022,5.85,26.65,0,1.46
2022,7,1,7/1/2022,8.15,29.15,0,1.72
2022,7,2,7/2/2022,9.55,29.35,0.3,1.71
2022,7,3,7/3/2022,9.85,25.05,2.6,1.27
2022,7,4,7/4/2022,8.75,22.35,0.9,1.02
2022,7,5,7/5/2022,8.45,25.85,0.7,1.4
2022,7,6,7/6/2022,10.55,28.45,1.1,1.64
2022,7,7,7/7/2022,10.25,29.05,0.5,1.59
2022,7,8,7/8/2022,11.05,28.95,0,1.58
2022,7,9,7/9/2022,9.85,29.55,0,1.55
2022,7,10,7/10/2022,8.65,25.15,0,1.21
2022,7,11,7/11/2022,7.15,28.25,0,1.5
2022,7,12,7/12/2022,10.95,33.25,0,2.3
2022,7,13,7/13/2022,13.25,30.65,0.5,1.95
2022,7,14,7/14/2022,12.25,33.55,0,2.11
2022,7,15,7/15/2022,12.75,32.65,0.4,2.17
2022,7,16,7/16/2022,12.15,33.25,0,2.33
2022,7,17,7/17/2022,13.95,32.35,0,2.25
2022,7,18,7/18/2022,7.45,26.65,0,1.46
2022,7,19,7/19/2022,6.95,30.45,0,1.98
2022,7,20,7/20/2022,10.95,32.25,0,2.32
2022,7,21,7/21/2022,11.05,32.25,0,2.32
2022,7,22,7/22/2022,10.65,30.75,0,2.05
2022,7,23,7/23/2022,8.55,30.15,0,1.8
2022,7,24,7/24/2022,9.95,27.75,0,1.45
2022,7,25,7/25/2022,9.95,30.65,0,1.76
2022,7,26,7/26/2022,11.55,31.85,0,1.94
2022,7,27,7/27/2022,12.45,32.35,0,1.97
2022,7,28,7/28/2022,13.95,33.65,0,2.25
2022,7,29,7/29/2022,13.55,33.15,0,2.23
2022,7,30,7/30/2022,12.35,34.05,0,2.55
2022,7,31,7/31/2022,13.55,34.35,0,2.65
2022,8,1,8/1/2022,14.05,32.65,0,2.42
2022,8,2,8/2/2022,12.55,29.05,0,1.71
2022,8,3,8/3/2022,11.45,30.95,0,1.99
2022,8,4,8/4/2022,12.95,31.35,0,2.08
2022,8,5,8/5/2022,11.35,29.05,0.6,1.81
2022,8,6,8/6/2022,7.35,26.25,0,1.25
2022,8,7,8/7/2022,6.45,29.85,0,1.89
2022,8,8,8/8/2022,9.95,33.25,0,2.45
2022,8,9,8/9/2022,12.95,33.05,0,2.42
2022,8,10,8/10/2022,13.05,26.65,1.5,1.35
2022,8,11,8/11/2022,12.35,30.75,0.3,1.74
2022,8,12,8/12/2022,12.75,30.55,1.1,1.79
2022,8,13,8/13/2022,10.85,31.65,0,1.99
2022,8,14,8/14/2022,9.95,31.15,0,2.05
2022,8,15,8/15/2022,9.55,31.95,0,2.23
2022,8,16,8/16/2022,10.65,33.25,0,2.47
2022,8,17,8/17/2022,11.85,34.75,0,2.7
2022,8,18,8/18/2022,12.05,34.85,0,2.58
2022,8,19,8/19/2022,12.25,32.65,2.3,2.16
2022,8,20,8/20/2022,12.45,29.45,2.8,1.7
2022,8,21,8/21/2022,11.75,31.55,0,1.96
2022,8,22,8/22/2022,10.95,29.45,0.3,1.73
2022,8,23,8/23/2022,9.85,29.95,0,1.71
