DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
12/27/2017,31,",,7",11,",,7"
12/28/2017,36,",,7",23,",,7"
12/29/2017,39,",,7",28,",,7"
12/30/2017,40,",,7",30,",,7"
12/31/2017,40,",,7",6,",,7"
1/1/2018,32,",,7",5,",,7"
1/2/2018,35,",,7",6,",,7"
1/3/2018,35,",,7",9,",,7"
1/4/2018,37,",,7",14,",,7"
1/5/2018,36,",,7",22,",,7"
1/6/2018,41,",,7",32,",,7"
1/7/2018,41,",,7",29,",,7"
1/8/2018,43,",,7",29,",,7"
1/9/2018,49,",,7",29,",,7"
1/10/2018,42,",,7",27,",,7"
1/11/2018,32,",,7",27,",,7"
1/12/2018,33,",,7",30,",,7"
1/13/2018,39,",,7",31,",,7"
1/14/2018,40,",,7",24,",,7"
1/15/2018,43,",,7",18,",,7"
1/16/2018,41,",,7",19,",,7"
1/17/2018,40,",,7",16,",,7"
1/18/2018,48,",,7",20,",,7"
1/19/2018,50,",,7",30,",,7"
1/20/2018,31,",,7",22,",,7"
1/21/2018,33,",,7",17,",,7"
1/22/2018,36,",,7",17,",,7"
1/23/2018,38,",,7",15,",,7"
1/24/2018,39,",,7",23,",,7"
1/25/2018,44,",,7",29,",,7"
1/26/2018,38,",,7",22,",,7"
1/27/2018,31,",,7",18,",,7"
1/28/2018,34,",,7",26,",,7"
1/29/2018,41,",,7",29,",,7"
1/30/2018,46,",,7",33,",,7"
1/31/2018,42,",,7",18,",,7"
2/1/2018,34,",,7",19,",,7"
2/2/2018,38,",,7",21,",,7"
2/3/2018,43,",,7",29,",,7"
2/4/2018,50,",,7",33,",,7"
2/5/2018,45,",,7",29,",,7"
2/6/2018,39,",,7",30,",,7"
2/7/2018,44,",,7",28,",,7"
2/8/2018,47,",,7",30,",,7"
2/9/2018,47,",,7",27,",,7"
2/10/2018,44,",,7",18,",,7"
2/11/2018,38,",,7",13,",,7"
2/12/2018,34,",,7",13,",,7"
2/13/2018,36,",,7",6,",,7"
2/14/2018,45,",,7",9,",,7"
2/15/2018,34,",,7",16,",,7"
2/16/2018,36,",,7",19,",,7"
2/17/2018,34,",,7",24,",,7"
2/18/2018,38,",,7",23,",,7"
2/19/2018,35,",,7",8,",,7"
2/20/2018,23,",,7",-5,",,7"
2/21/2018,22,",,7",-2,",,7"
2/22/2018,26,",,7",14,",,7"
2/23/2018,29,",,7",0,",,7"
2/24/2018,30,",,7",0,",,7"
2/25/2018,29,",,7",17,",,7"
2/26/2018,28,",,7",20,",,7"
2/27/2018,33,",,7",-11,",,7"
2/28/2018,31,",,7",-4,",,7"
3/1/2018,36,",,7",21,",,7"
3/2/2018,38,",,7",27,",,7"
3/3/2018,31,",,7",-1,",,7"
3/4/2018,26,",,7",7,",,7"
3/5/2018,36,",,7",14,",,7"
3/6/2018,34,",,7",7,",,7"
3/7/2018,47,",,7",6,",,7"
3/8/2018,52,",,7",9,",,7"
3/9/2018,39,",,7",32,",,7"
3/10/2018,45,",,7",20,",,7"
3/11/2018,52,",,7",23,",,7"
3/12/2018,52,",,7",17,",,7"
3/13/2018,56,",,7",19,",,7"
3/14/2018,62,",,7",29,",,7"
3/15/2018,46,",,7",31,",,7"
3/16/2018,40,",,7",16,",,7"
3/17/2018,43,",,7",23,",,7"
3/18/2018,39,",,7",28,",,7"
3/19/2018,39,",,7",16,",,7"
3/20/2018,42,",,7",24,",,7"
3/21/2018,46,",,7",29,",,7"
3/22/2018,48,",,7",34,",,7"
3/23/2018,44,",,7",28,",,7"
3/24/2018,44,",,7",26,",,7"
3/25/2018,42,",,7",20,",,7"
3/26/2018,44,",,7",19,",,7"
3/27/2018,43,",,7",28,",,7"
3/28/2018,50,",,7",31,",,7"
3/29/2018,52,",,7",24,",,7"
3/30/2018,53,",,7",28,",,7"
3/31/2018,56,",,7",26,",,7"
4/1/2018,55,",,7",24,",,7"
4/2/2018,53,",,7",28,",,7"
4/3/2018,35,",,7",12,",,7"
4/4/2018,45,",,7",20,",,7"
4/5/2018,48,",,7",36,",,7"
4/6/2018,50,",,7",37,",,7"
4/7/2018,61,",,7",38,",,7"
4/8/2018,50,",,7",32,",,7"
4/9/2018,45,",,7",28,",,7"
4/10/2018,55,",,7",29,",,7"
4/11/2018,58,",,7",32,",,7"
4/12/2018,52,",,7",30,",,7"
4/13/2018,38,",,7",26,",,7"
4/14/2018,50,",,7",32,",,7"
4/15/2018,53,",,7",33,",,7"
4/16/2018,59,",,7",34,",,7"
4/17/2018,46,",,7",23,",,7"
4/18/2018,44,",,7",22,",,7"
4/19/2018,52,",,7",28,",,7"
4/20/2018,62,",,7",26,",,7"
4/21/2018,65,",,7",30,",,7"
4/22/2018,66,",,7",27,",,7"
4/23/2018,64,",,7",30,",,7"
4/24/2018,58,",,7",26,",,7"
4/25/2018,67,",,7",28,",,7"
4/26/2018,70,",,7",29,",,7"
4/27/2018,77,",,7",30,",,7"
4/28/2018,81,",,7",39,",,7"
4/29/2018,64,",,7",38,",,7"
4/30/2018,46,",,7",35,",,7"
5/1/2018,51,",,7",35,",,7"
5/2/2018,56,",,7",26,",,7"
5/3/2018,62,",,7",29,",,7"
5/4/2018,70,",,7",34,",,7"
5/5/2018,75,",,7",38,",,7"
5/6/2018,73,",,7",40,",,7"
5/7/2018,81,",,7",34,",,7"
5/8/2018,70,",,7",33,",,7"
5/9/2018,78,",,7",43,",,7"
5/10/2018,72,",,7",41,",,7"
5/11/2018,60,",,7",38,",,7"
5/12/2018,53,",,7",41,",,7"
5/13/2018,64,",,7",43,",,7"
5/14/2018,67,",,7",33,",,7"
5/15/2018,74,",,7",35,",,7"
5/16/2018,78,",,7",45,",,7"
5/17/2018,69,",,7",40,",,7"
5/18/2018,70,",,7",44,",,7"
5/19/2018,63,",,7",39,",,7"
5/20/2018,70,",,7",41,",,7"
5/21/2018,66,",,7",47,",,7"
5/22/2018,71,",,7",41,",,7"
5/23/2018,73,",,7",41,",,7"
5/24/2018,76,",,7",48,",,7"
5/25/2018,70,",,7",41,",,7"
5/26/2018,80,",,7",44,",,7"
5/27/2018,71,",,7",48,",,7"
5/28/2018,75,",,7",47,",,7"
5/29/2018,78,",,7",40,",,7"
5/30/2018,79,",,7",47,",,7"
5/31/2018,73,",,7",45,",,7"
6/1/2018,66,",,7",41,",,7"
6/2/2018,60,",,7",32,",,7"
6/3/2018,76,",,7",39,",,7"
6/4/2018,83,",,7",46,",,7"
6/5/2018,80,",,7",44,",,7"
6/6/2018,77,",,7",39,",,7"
6/7/2018,82,",,7",47,",,7"
6/8/2018,80,",,7",45,",,7"
6/9/2018,80,",,7",44,",,7"
6/10/2018,74,",,7",35,",,7"
6/11/2018,55,",,7",37,",,7"
6/12/2018,61,",,7",29,",,7"
6/13/2018,77,",,7",36,",,7"
6/14/2018,83,",,7",45,",,7"
6/15/2018,74,",,7",41,",,7"
6/16/2018,71,",,7",36,",,7"
6/17/2018,70,",,7",41,",,7"
6/18/2018,55,",,7",43,",,7"
6/19/2018,67,",,7",49,",,7"
6/20/2018,68,",,7",50,",,7"
6/21/2018,75,",,7",49,",,7"
6/22/2018,74,",,7",47,",,7"
6/23/2018,78,",,7",42,",,7"
6/24/2018,72,",,7",43,",,7"
6/25/2018,82,",,7",45,",,7"
6/26/2018,86,",,7",44,",,7"
6/27/2018,79,",,7",39,",,7"
6/28/2018,87,",,7",45,",,7"
6/29/2018,79,",,7",46,",,7"
6/30/2018,71,",,7",40,",,7"
7/1/2018,77,",,7",45,",,7"
7/2/2018,80,",,7",41,",,7"
7/3/2018,76,",,7",36,",,7"
7/4/2018,70,",,7",37,",,7"
7/5/2018,88,",,7",47,",,7"
7/6/2018,96,",,7",47,",,7"
7/7/2018,89,",,7",50,",,7"
7/8/2018,88,",,7",46,",,7"
7/9/2018,94,",,7",46,",,7"
7/10/2018,98,",,7",48,",,7"
7/11/2018,88,",,7",45,",,7"
7/12/2018,88,",,7",46,",,7"
7/13/2018,91,",,7",48,",,7"
7/14/2018,96,",,7",49,",,7"
7/15/2018,95,",,7",48,",,7"
7/16/2018,96,",,7",54,",,7"
7/17/2018,94,",,7",53,",,7"
7/18/2018,92,",,7",49,",,7"
7/19/2018,94,",,7",44,",,7"
7/20/2018,91,",,7",44,",,7"
7/21/2018,94,",,7",44,",,7"
7/22/2018,91,",,7",42,",,7"
7/23/2018,91,",,7",42,",,7"
7/24/2018,94,",,7",50,",,7"
7/25/2018,95,",,7",50,",,7"
7/26/2018,95,",,7",47,",,7"
7/27/2018,95,",,7",47,",,7"
7/28/2018,93,",,7",46,",,7"
7/29/2018,92,",,7",47,",,7"
7/30/2018,92,",,7",46,",,7"
7/31/2018,95,",,7",50,",,7"
8/1/2018,96,",,7",57,",,7"
8/2/2018,96,",,7",50,",,7"
8/3/2018,91,",,7",45,",,7"
8/4/2018,85,",,7",41,",,7"
8/5/2018,85,",,7",46,",,7"
8/6/2018,86,",,7",43,",,7"
8/7/2018,89,",,7",49,",,7"
8/8/2018,92,",,7",46,",,7"
8/9/2018,96,",,7",48,",,7"
8/10/2018,101,",,7",51,",,7"
8/11/2018,103,",,7",52,",,7"
8/12/2018,97,",,7",50,",,7"
8/13/2018,91,",,7",43,",,7"
8/14/2018,89,",,7",42,",,7"
8/15/2018,92,",,7",41,",,7"
8/16/2018,94,",,7",50,",,7"
8/17/2018,93,",,7",52,",,7"
8/18/2018,90,",,7",49,",,7"
8/19/2018,86,",,7",45,",,7"
8/20/2018,90,",,7",48,",,7"
8/21/2018,75,",,7",40,",,7"
8/22/2018,81,",,7",42,",,7"
8/23/2018,78,",,7",39,",,7"
8/24/2018,86,",,7",43,",,7"
8/25/2018,80,",,7",39,",,7"
8/26/2018,80,",,7",46,",,7"
8/27/2018,65,",,7",46,",,7"
8/28/2018,59,",,7",36,",,7"
8/29/2018,74,",,7",36,",,7"
8/30/2018,81,",,7",40,",,7"
8/31/2018,82,",,7",46,",,7"
9/1/2018,78,",,7",37,",,7"
9/2/2018,81,",,7",36,",,7"
9/3/2018,84,",,7",36,",,7"
9/4/2018,84,",,7",38,",,7"
9/5/2018,84,",,7",39,",,7"
9/6/2018,89,",,7",46,",,7"
9/7/2018,89,",,7",45,",,7"
9/8/2018,89,",,7",45,",,7"
9/9/2018,82,",,7",36,",,7"
9/10/2018,82,",,7",36,",,7"
9/11/2018,80,",,7",35,",,7"
9/12/2018,74,",,7",34,",,7"
9/13/2018,63,",,7",33,",,7"
9/14/2018,63,",,7",27,",,7"
9/15/2018,74,",,7",31,",,7"
9/16/2018,69,",,7",33,",,7"
9/17/2018,72,",,7",29,",,7"
9/18/2018,78,",,7",29,",,7"
9/19/2018,76,",,7",31,",,7"
9/20/2018,73,",,7",29,",,7"
9/21/2018,69,",,7",29,",,7"
9/22/2018,77,",,7",33,",,7"
9/23/2018,76,",,7",39,",,7"
9/24/2018,68,",,7",27,",,7"
9/25/2018,62,",,7",25,",,7"
9/26/2018,68,",,7",26,",,7"
9/27/2018,75,",,7",29,",,7"
9/28/2018,80,",,7",33,",,7"
9/29/2018,79,",,7",33,",,7"
9/30/2018,77,",,7",37,",,7"
10/1/2018,59,",,7",30,",,7"
10/2/2018,68,",,7",36,",,7"
10/3/2018,62,",,7",39,",,7"
10/4/2018,68,",,7",39,",,7"
10/5/2018,43,",,7",35,",,7"
10/6/2018,52,",,7",37,",,7"
10/7/2018,52,",,7",38,",,7"
10/8/2018,59,",,7",26,",,7"
10/9/2018,53,",,7",31,",,7"
10/10/2018,44,",,7",35,",,7"
10/11/2018,46,",,7",34,",,7"
10/12/2018,54,",,7",25,",,7"
10/13/2018,64,",,7",26,",,7"
10/14/2018,50,",,7",17,",,7"
10/15/2018,48,",,7",18,",,7"
10/16/2018,59,",,7",21,",,7"
10/17/2018,64,",,7",25,",,7"
10/18/2018,69,",,7",26,",,7"
10/19/2018,70,",,7",26,",,7"
10/20/2018,72,",,7",27,",,7"
10/21/2018,74,",,7",28,",,7"
10/22/2018,68,",,7",28,",,7"
10/23/2018,67,",,7",29,",,7"
10/24/2018,51,",,7",33,",,7"
10/25/2018,60,",,7",37,",,7"
10/26/2018,60,",,7",39,",,7"
10/27/2018,68,",,7",43,",,7"
10/28/2018,57,",,7",37,",,7"
10/29/2018,56,",,7",33,",,7"
10/30/2018,48,",,7",31,",,7"
10/31/2018,41,",,7",28,",,7"
11/1/2018,38,",,7",30,",,7"
11/2/2018,42,",,7",36,",,7"
11/3/2018,47,",,7",34,",,7"
11/4/2018,41,",,7",35,",,7"
11/5/2018,48,",,7",32,",,7"
11/6/2018,44,",,7",31,",,7"
11/7/2018,42,",,7",27,",,7"
11/8/2018,40,",,7",15,",,7"
11/9/2018,39,",,7",10,",,7"
11/10/2018,38,",,7",21,",,7"
11/11/2018,35,",,7",9,",,7"
11/12/2018,38,",,7",9,",,7"
11/13/2018,42,",,7",16,",,7"
11/14/2018,44,",,7",20,",,7"
11/15/2018,54,",,7",25,",,7"
11/16/2018,54,",,7",25,",,7"
11/17/2018,44,",,7",20,",,7"
11/18/2018,43,",,7",12,",,7"
11/19/2018,42,",,7",14,",,7"
11/20/2018,45,",,7",17,",,7"
11/21/2018,50,",,7",15,",,7"
11/22/2018,47,",,7",26,",,7"
11/23/2018,44,",,7",30,",,7"
11/24/2018,33,",,7",26,",,7"
11/25/2018,33,",,7",9,",,7"
11/26/2018,36,",,7",10,",,7"
11/27/2018,37,",,7",18,",,7"
11/28/2018,35,",,7",32,",,7"
11/29/2018,42,",,7",24,",,7"
11/30/2018,41,",,7",17,",,7"
12/1/2018,30,",,7",22,",,7"
12/2/2018,34,",,7",24,",,7"
12/3/2018,33,",,7",20,",,7"
12/4/2018,32,",,7",0,",,7"
12/5/2018,30,",,7",-5,",,7"
12/6/2018,23,",,7",-7,",,7"
12/7/2018,23,",,7",-4,",,7"
12/8/2018,29,",,7",9,",,7"
12/9/2018,30,",,7",8,",,7"
12/10/2018,38,",,7",12,",,7"
12/11/2018,30,",,7",16,",,7"
12/12/2018,35,",,7",21,",,7"
12/13/2018,37,",,7",4,",,7"
12/14/2018,35,",,7",8,",,7"
12/15/2018,51,",,7",18,",,7"
12/16/2018,41,",,7",26,",,7"
12/17/2018,54,",,7",32,",,7"
12/18/2018,38,",,7",28,",,7"
12/19/2018,36,",,7",30,",,7"
12/20/2018,38,",,7",25,",,7"
12/21/2018,47,",,7",27,",,7"
12/22/2018,34,",,7",11,",,7"
12/23/2018,32,",,7",11,",,7"
12/24/2018,31,",,7",26,",,7"
12/25/2018,38,",,7",17,",,7"
12/26/2018,34,",,7",1,",,7"
12/27/2018,26,",,7",9,",,7"
12/28/2018,29,",,7",14,",,7"
12/29/2018,29,",,7",14,",,7"
12/30/2018,34,",,7",24,",,7"
12/31/2018,32,",,7",-2,",,7"
1/1/2019,25,",,7",-11,",,7"
1/2/2019,20,",,7",3,",,7"
1/3/2019,31,",,7",20,",,7"
1/4/2019,41,",,7",17,",,7"
1/5/2019,37,",,7",16,",,7"
1/6/2019,40,",,7",24,",,7"
1/7/2019,35,",,7",22,",,7"
1/8/2019,30,",,7",1,",,7"
1/9/2019,40,",,7",17,",,7"
1/10/2019,43,",,7",32,",,7"
1/11/2019,41,",,7",10,",,7"
1/12/2019,39,",,7",4,",,7"
1/13/2019,35,",,7",2,",,7"
1/14/2019,33,",,7",4,",,7"
1/15/2019,33,",,7",6,",,7"
1/16/2019,28,",,7",10,",,7"
1/17/2019,36,",,7",19,",,7"
1/18/2019,39,",,7",29,",,7"
1/19/2019,36,",,7",27,",,7"
1/20/2019,34,",,7",32,",,7"
1/21/2019,39,",,7",26,",,7"
1/22/2019,34,",,7",5,",,7"
1/23/2019,28,",,7",11,",,7"
1/24/2019,35,",,7",19,",,7"
1/25/2019,43,",,7",10,",,7"
1/26/2019,38,",,7",14,",,7"
1/27/2019,44,",,7",17,",,7"
1/28/2019,51,",,7",9,",,7"
1/29/2019,40,",,7",11,",,7"
1/30/2019,40,",,7",3,",,7"
1/31/2019,38,",,7",9,",,7"
2/1/2019,46,",,7",14,",,7"
2/2/2019,49,",,7",25,",,7"
2/3/2019,40,",,7",32,",,7"
2/4/2019,35,",,7",30,",,7"
2/5/2019,36,",,7",20,",,7"
2/6/2019,31,",,7",19,",,7"
2/7/2019,24,",,7",-4,",,7"
2/8/2019,27,",,7",-4,",,7"
2/9/2019,28,",,7",9,",,7"
2/10/2019,33,",,7",19,",,7"
2/11/2019,30,",,7",15,",,7"
2/12/2019,28,",,7",22,",,7"
2/13/2019,34,",,7",26,",,7"
2/14/2019,35,",,7",27,",,7"
2/15/2019,36,",,7",27,",,7"
2/16/2019,32,",,7",16,",,7"
2/17/2019,32,",,7",18,",,7"
2/18/2019,36,",,7",14,",,7"
2/19/2019,28,",,7",9,",,7"
2/20/2019,24,",,7",9,",,7"
2/21/2019,34,",,7",5,",,7"
2/22/2019,36,",,7",-4,",,7"
2/23/2019,34,",,7",3,",,7"
2/24/2019,32,",,7",23,",,7"
2/25/2019,33,",,7",26,",,7"
2/26/2019,35,",,7",29,",,7"
2/27/2019,36,",,7",27,",,7"
2/28/2019,42,",,7",30,",,7"
3/1/2019,39,",,7",7,",,7"
3/2/2019,33,",,7",11,",,7"
3/3/2019,39,",,7",11,",,7"
3/4/2019,36,",,7",15,",,7"
3/5/2019,40,",,7",11,",,7"
3/6/2019,44,",,7",16,",,7"
3/7/2019,48,",,7",32,",,7"
3/8/2019,43,",,7",7,",,7"
3/9/2019,37,",,7",9,",,7"
3/10/2019,34,",,7",2,",,7"
3/11/2019,42,",,7",2,",,7"
3/12/2019,47,",,7",9,",,7"
3/13/2019,42,",,7",22,",,7"
3/14/2019,35,",,7",-2,",,7"
3/15/2019,43,",,7",7,",,7"
3/16/2019,50,",,7",13,",,7"
3/17/2019,52,",,7",15,",,7"
3/18/2019,53,",,7",16,",,7"
3/19/2019,53,",,7",17,",,7"
3/20/2019,58,",,7",19,",,7"
3/21/2019,62,",,7",20,",,7"
3/22/2019,60,",,7",23,",,7"
3/23/2019,55,",,7",31,",,7"
3/24/2019,52,",,7",31,",,7"
3/25/2019,43,",,7",25,",,7"
3/26/2019,56,",,7",31,",,7"
3/27/2019,45,",,7",32,",,7"
3/28/2019,47,",,7",30,",,7"
3/29/2019,46,",,7",28,",,7"
3/30/2019,46,",,7",25,",,7"
3/31/2019,49,",,7",21,",,7"
4/1/2019,53,",,7",24,",,7"
4/2/2019,50,",,7",27,",,7"
4/3/2019,51,",,7",34,",,7"
4/4/2019,55,",,7",31,",,7"
4/5/2019,52,",,7",32,",,7"
4/6/2019,49,",,7",30,",,7"
4/7/2019,42,",,7",35,",,7"
4/8/2019,45,",,7",37,",,7"
4/9/2019,46,",,7",36,",,7"
4/10/2019,47,",,7",32,",,7"
4/11/2019,42,",,7",29,",,7"
4/12/2019,47,",,7",30,",,7"
4/13/2019,48,",,7",31,",,7"
4/14/2019,49,",,7",35,",,7"
4/15/2019,47,",,7",31,",,7"
4/16/2019,48,",,7",34,",,7"
4/17/2019,50,",,7",29,",,7"
4/18/2019,58,",,7",26,",,7"
4/19/2019,69,",,7",31,",,7"
4/20/2019,72,",,7",41,",,7"
4/21/2019,55,",,7",39,",,7"
4/22/2019,57,",,7",28,",,7"
4/23/2019,67,",,7",35,",,7"
4/24/2019,70,",,7",40,",,7"
4/25/2019,65,",,7",26,",,7"
4/26/2019,69,",,7",39,",,7"
4/27/2019,60,",,7",26,",,7"
4/28/2019,60,",,7",26,",,7"
4/29/2019,43,",,7",23,",,7"
4/30/2019,52,",,7",24,",,7"
5/1/2019,47,",,7",20,",,7"
5/2/2019,55,",,7",24,",,7"
5/3/2019,59,",,7",25,",,7"
5/4/2019,66,",,7",28,",,7"
5/5/2019,71,",,7",36,",,7"
5/6/2019,72,",,7",33,",,7"
5/7/2019,71,",,7",36,",,7"
5/8/2019,67,",,7",31,",,7"
5/9/2019,64,",,7",30,",,7"
5/10/2019,63,",,7",27,",,7"
5/11/2019,70,",,7",31,",,7"
5/12/2019,77,",,7",35,",,7"
5/13/2019,79,",,7",36,",,7"
5/14/2019,80,",,7",38,",,7"
5/15/2019,78,",,7",44,",,7"
5/16/2019,60,",,7",38,",,7"
5/17/2019,70,",,7",40,",,7"
5/18/2019,48,",,7",38,",,7"
5/19/2019,55,",,7",36,",,7"
5/20/2019,61,",,7",39,",,7"
5/21/2019,58,",,7",38,",,7"
5/22/2019,52,",,7",37,",,7"
5/23/2019,57,",,7",34,",,7"
5/24/2019,62,",,7",36,",,7"
5/25/2019,60,",,7",43,",,7"
5/26/2019,62,",,7",39,",,7"
5/27/2019,61,",,7",34,",,7"
5/28/2019,71,",,7",38,",,7"
5/29/2019,70,",,7",38,",,7"
5/30/2019,74,",,7",40,",,7"
5/31/2019,77,",,7",41,",,7"
6/1/2019,78,",,7",41,",,7"
6/2/2019,77,",,7",40,",,7"
6/3/2019,78,",,7",44,",,7"
6/4/2019,80,",,7",41,",,7"
6/5/2019,79,",,7",38,",,7"
6/6/2019,81,",,7",42,",,7"
6/7/2019,76,",,7",39,",,7"
6/8/2019,53,",,7",31,",,7"
6/9/2019,57,",,7",28,",,7"
6/10/2019,70,",,7",39,",,7"
6/11/2019,76,",,7",39,",,7"
6/12/2019,82,",,7",43,",,7"
6/13/2019,86,",,7",52,",,7"
6/14/2019,82,",,7",45,",,7"
6/15/2019,82,",,7",42,",,7"
6/16/2019,85,",,7",44,",,7"
6/17/2019,85,",,7",45,",,7"
6/18/2019,85,",,7",45,",,7"
6/19/2019,82,",,7",43,",,7"
6/20/2019,74,",,7",35,",,7"
6/21/2019,53,",,7",33,",,7"
6/22/2019,57,",,7",29,",,7"
6/23/2019,69,",,7",40,",,7"
6/24/2019,75,",,7",36,",,7"
6/25/2019,72,",,7",39,",,7"
6/26/2019,72,",,7",44,",,7"
6/27/2019,80,",,7",50,",,7"
6/28/2019,76,",,7",43,",,7"
6/29/2019,66,",,7",35,",,7"
6/30/2019,81,",,7",40,",,7"
7/1/2019,84,",,7",43,",,7"
7/2/2019,85,",,7",43,",,7"
7/3/2019,80,",,7",41,",,7"
7/4/2019,76,",,7",41,",,7"
7/5/2019,80,",,7",42,",,7"
7/6/2019,84,",,7",43,",,7"
7/7/2019,91,",,7",51,",,7"
7/8/2019,83,",,7",41,",,7"
7/9/2019,72,",,7",39,",,7"
7/10/2019,83,",,7",50,",,7"
7/11/2019,89,",,7",46,",,7"
7/12/2019,92,",,7",48,",,7"
7/13/2019,94,",,7",50,",,7"
7/14/2019,93,",,7",57,",,7"
7/15/2019,88,",,7",53,",,7"
7/16/2019,84,",,7",48,",,7"
7/17/2019,81,",,7",43,",,7"
7/18/2019,83,",,7",51,",,7"
7/19/2019,80,",,7",42,",,7"
7/20/2019,79,",,7",37,",,7"
7/21/2019,82,",,7",39,",,7"
7/22/2019,93,",,7",51,",,7"
7/23/2019,95,",,7",54,",,7"
7/24/2019,84,",,7",53,",,7"
7/25/2019,86,",,7",40,",,7"
7/26/2019,91,",,7",43,",,7"
7/27/2019,93,",,7",51,",,7"
7/28/2019,90,",,7",46,",,7"
7/29/2019,91,",,7",45,",,7"
7/30/2019,88,",,7",54,",,7"
7/31/2019,90,",,7",46,",,7"
8/1/2019,96,",,7",49,",,7"
8/2/2019,95,",,7",53,",,7"
8/3/2019,95,",,7",49,",,7"
8/4/2019,93,",,7",46,",,7"
8/5/2019,95,",,7",52,",,7"
8/6/2019,98,",,7",57,",,7"
8/7/2019,88,",,7",55,",,7"
8/8/2019,97,",,7",49,",,7"
8/9/2019,78,",,7",56,",,7"
8/10/2019,88,",,7",49,",,7"
8/11/2019,66,",,7",48,",,7"
8/12/2019,69,",,7",40,",,7"
8/13/2019,79,",,7",40,",,7"
8/14/2019,87,",,7",42,",,7"
8/15/2019,89,",,7",44,",,7"
8/16/2019,86,",,7",44,",,7"
8/17/2019,85,",,7",43,",,7"
8/18/2019,82,",,7",41,",,7"
8/19/2019,88,",,7",45,",,7"
8/20/2019,93,",,7",46,",,7"
8/21/2019,97,",,7",48,",,7"
8/22/2019,96,",,7",51,",,7"
8/23/2019,81,",,7",42,",,7"
8/24/2019,86,",,7",47,",,7"
8/25/2019,88,",,7",42,",,7"
8/26/2019,81,",,7",37,",,7"
8/27/2019,81,",,7",37,",,7"
8/28/2019,90,",,7",39,",,7"
8/29/2019,93,",,7",48,",,7"
8/30/2019,89,",,7",52,",,7"
8/31/2019,87,",,7",45,",,7"
9/1/2019,91,",,7",46,",,7"
9/2/2019,94,",,7",43,",,7"
9/3/2019,91,",,7",43,",,7"
9/4/2019,95,",,7",46,",,7"
9/5/2019,94,",,7",48,",,7"
9/6/2019,87,",,7",54,",,7"
9/7/2019,75,",,7",42,",,7"
9/8/2019,82,",,7",46,",,7"
9/9/2019,62,",,7",46,",,7"
9/10/2019,61,",,7",33,",,7"
9/11/2019,70,",,7",37,",,7"
9/12/2019,67,",,7",34,",,7"
9/13/2019,74,",,7",37,",,7"
9/14/2019,79,",,7",39,",,7"
9/15/2019,83,",,7",41,",,7"
9/16/2019,83,",,7",41,",,7"
9/17/2019,78,",,7",41,",,7"
9/18/2019,56,",,7",41,",,7"
9/19/2019,51,",,7",40,",,7"
9/20/2019,56,",,7",42,",,7"
9/21/2019,56,",,7",40,",,7"
9/22/2019,64,",,7",33,",,7"
9/23/2019,74,",,7",34,",,7"
9/24/2019,71,",,7",39,",,7"
9/25/2019,74,",,7",36,",,7"
9/26/2019,71,",,7",33,",,7"
9/27/2019,72,",,7",36,",,7"
9/28/2019,66,",,7",33,",,7"
9/29/2019,46,",,7",34,",,7"
9/30/2019,44,",,7",22,",,7"
10/1/2019,47,",,7",23,",,7"
10/2/2019,48,",,7",31,",,7"
10/3/2019,52,",,7",26,",,7"
10/4/2019,57,",,7",29,",,7"
10/5/2019,42,",,7",28,",,7"
10/6/2019,53,",,7",24,",,7"
10/7/2019,62,",,7",24,",,7"
10/8/2019,68,",,7",26,",,7"
10/9/2019,60,",,7",28,",,7"
10/10/2019,36,",,7",18,",,7"
10/11/2019,44,",,7",18,",,7"
10/12/2019,56,",,7",20,",,7"
10/13/2019,63,",,7",21,",,7"
10/14/2019,64,",,7",26,",,7"
10/15/2019,62,",,7",25,",,7"
10/16/2019,70,",,7",26,",,7"
10/17/2019,71,",,7",30,",,7"
10/18/2019,50,",,7",32,",,7"
10/19/2019,46,",,7",25,",,7"
10/20/2019,36,",,7",31,",,7"
10/21/2019,41,",,7",31,",,7"
10/22/2019,44,",,7",33,",,7"
10/23/2019,57,",,7",26,",,7"
10/24/2019,50,",,7",21,",,7"
10/25/2019,54,",,7",23,",,7"
10/26/2019,67,",,7",26,",,7"
10/27/2019,41,",,7",22,",,7"
10/28/2019,36,",,7",17,",,7"
10/29/2019,37,",,7",5,",,7"
10/30/2019,30,",,7",0,",,7"
10/31/2019,40,",,7",5,",,7"
11/1/2019,40,",,7",10,",,7"
11/2/2019,48,",,7",15,",,7"
11/3/2019,53,",,7",20,",,7"
11/4/2019,52,",,7",23,",,7"
11/5/2019,55,",,7",21,",,7"
11/6/2019,61,",,7",20,",,7"
11/7/2019,57,",,7",19,",,7"
11/8/2019,54,",,7",20,",,7"
11/9/2019,58,",,7",23,",,7"
11/10/2019,61,",,7",30,",,7"
11/11/2019,57,",,7",20,",,7"
11/12/2019,51,",,7",20,",,7"
11/13/2019,46,",,7",27,",,7"
11/14/2019,56,",,7",21,",,7"
11/15/2019,56,",,7",23,",,7"
11/16/2019,53,",,7",29,",,7"
11/17/2019,52,",,7",31,",,7"
11/18/2019,44,",,7",27,",,7"
11/19/2019,51,",,7",31,",,7"
11/20/2019,43,",,7",27,",,7"
11/21/2019,45,",,7",16,",,7"
11/22/2019,41,",,7",16,",,7"
11/23/2019,45,",,7",16,",,7"
