"","SpringName","site_type","Water_Year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi","CWB_tot_mm","snowmelt_timing","Dec_CWB_mm","Nov_CWB_mm","Oct_CWB_mm","Apr_CWB_mm","Aug_CWB_mm","Feb_CWB_mm","Jan_CWB_mm","Jul_CWB_mm","Jun_CWB_mm","Mar_CWB_mm","May_CWB_mm","Sep_CWB_mm","Fall_CWB_mm","Spring_CWB_mm","Summer_CWB_mm","Winter_CWB_mm","Latitude","Longitude","Elevation_m","TWI","Aspect","HLI","WEI"
"242","Drinking Bull Snake","Non-Spring","2017",0.556818576033333,145,0.201802584060963,40.8,101,205,104,-86.36,120.253333333333,72.9,5.62,4.44,-0.85,-135.88,76.71,35.81,-105.18,-26.98,25.31,-5.89,-32.37,82.96,-33.72,-273.43,137.83,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"243","Drinking Bull Snake","Non-Spring","2018",0.559800959087539,148,0.170299356797728,36.6,124,194,70,-112.2,127.493333333333,58.17,54.32,4.88,-5.16,-116.88,43.43,34.8,-115.3,-11.48,30.12,-13.43,-75.67,117.37,-30.07,-307.85,108.35,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"244","Drinking Bull Snake","Non-Spring","2019",0.55146131160321,156,0.152615252351571,37,115,195,80,-191.44,128.493333333333,19.81,19.05,9.85,-11.29,-117.56,37.08,16.26,-87.05,-55.34,20.02,-7.17,-35.1,48.71,-73.8,-239.71,73.36,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"245","Drinking Bull Snake","Non-Spring","2024",0.610118463050231,154,0.304206883245188,35.4,123,195,72,-275.99,107.773333333333,18.8,10.7,-16.15,-0.17,-124.37,20.88,18.03,-119.97,-67.98,14.8,-15.57,-14.99,13.35,-83.72,-259.33,53.71,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"246","Drinking Bull Snake","Non-Spring","2021",0.537424281317178,154,0.151230200521309,39,132,177,46,-345.91,105.346666666667,30.73,27.35,-6.22,-43.61,-102.73,21.08,25.91,-113.92,-91.52,-1.52,-11.78,-79.68,51.86,-146.91,-296.33,45.47,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"247","Drinking Bull Snake","Non-Spring","2022",0.564345505259802,167,0.230748215368132,40.8,125,204,79,-191.38,113.32,47.75,-4.99,-3.54,10.54,-122.17,4.06,37.08,-97.48,-37.45,-0.77,33.91,-58.32,39.22,6.99999999999999,-277.97,40.37,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"248","Drinking Bull Snake","Non-Spring","2023",0.589399795759878,160,0.175764214569063,34.8,120,208,88,-92.8,112,42.67,32,-21.93,-26.42,-39.05,11.68,14.22,-91.14,-7.57,46.08,-22.47,-30.87,52.74,-56.46,-161.06,71.98,45.10018263,-114.8296675,1221.706053,2.513063192,355.6248055,0.483971328,0.530911088
"249","Drinking Bull Snake","Spring","2018",0.701147441319101,160,0.196468565315662,36.6,130,207,77,-112.2,127.493333333333,58.17,54.32,4.88,-5.16,-116.88,43.43,34.8,-115.3,-11.48,30.12,-13.43,-75.67,117.37,-30.07,-307.85,108.35,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"250","Drinking Bull Snake","Spring","2019",0.706829402753122,175,0.117458784877617,37,129,227,98,-191.44,128.493333333333,19.81,19.05,9.85,-11.29,-117.56,37.08,16.26,-87.05,-55.34,20.02,-7.17,-35.1,48.71,-73.8,-239.71,73.36,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"251","Drinking Bull Snake","Spring","2017",0.688594002861078,152,0.206163805787542,40.8,118,218,99,-86.36,120.253333333333,72.9,5.62,4.44,-0.85,-135.88,76.71,35.81,-105.18,-26.98,25.31,-5.89,-32.37,82.96,-33.72,-273.43,137.83,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"252","Drinking Bull Snake","Spring","2022",0.77609303197757,176,0.290294664518021,40.8,133,274,141,-191.38,113.32,47.75,-4.99,-3.54,10.54,-122.17,4.06,37.08,-97.48,-37.45,-0.77,33.91,-58.32,39.22,6.99999999999999,-277.97,40.37,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"253","Drinking Bull Snake","Spring","2023",0.784455570918474,158,0.204582611821832,48.72,131,230,99,-92.8,112,42.67,32,-21.93,-26.42,-39.05,11.68,14.22,-91.14,-7.57,46.08,-22.47,-30.87,52.74,-56.46,-161.06,71.98,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"254","Drinking Bull Snake","Spring","2020",0.711818666308807,158,0.205770991195695,42.9714285714286,130,247,117,-76.64,120.233333333333,24.38,12.19,26.91,-13.72,-125.11,68.58,47.5,-83.95,13.56,15.36,9.28,-71.62,63.48,9.12,-280.68,131.44,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"255","Drinking Bull Snake","Spring","2021",0.790641319698354,154,0.255623915637808,39,135,188,53,-345.91,105.346666666667,30.73,27.35,-6.22,-43.61,-102.73,21.08,25.91,-113.92,-91.52,-1.52,-11.78,-79.68,51.86,-146.91,-296.33,45.47,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"256","Drinking Bull Snake","Spring","2024",0.798240795259784,165,0.34962013023132,35.4,123,267,144,-275.99,107.773333333333,18.8,10.7,-16.15,-0.17,-124.37,20.88,18.03,-119.97,-67.98,14.8,-15.57,-14.99,13.35,-83.72,-259.33,53.71,45.10050621,-114.830413,1197.338002,3.660633326,7.140156122,0.490668029,0.4544366
"257","Dunce_4","Non-Spring","2024",0.6471630586636,172,0.200745332142673,35.4,137,221,84,73.87,129.493333333333,44.7,38.57,2.73,30.07,-100.46,63.25,47.5,-108.22,-33.46,63.25,31.16,-5.22,86,27.77,-213.9,174,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"258","Dunce_4","Non-Spring","2019",0.608602860557655,169,0.13660389865369,37,137,213,76,135.62,134.633333333333,42.16,46.74,29.27,39.59,-86.79,69.85,38.61,-63.68,-21.67,37.85,14.7,-11.01,118.17,32.62,-161.48,146.31,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"259","Dunce_4","Non-Spring","2017",0.610377476022669,183,0.135322443529565,50.1257142857143,128,212,84,298.66,113.013333333333,102.11,31.98,41.14,45.85,-117.17,120.4,55.63,-91.71,1.46,91.63,12.08,5.26,175.23,59.39,-203.62,267.66,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"260","Dunce_4","Non-Spring","2018",0.620347960950405,156,0.145366527905363,36.6,131,210,79,220.39,128.146666666667,75.44,94.49,34.96,37.34,-93.68,69.09,64.26,-102.74,16.98,69.09,17.33,-62.17,204.89,71.65,-258.59,202.44,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"261","Dunce_4","Non-Spring","2023",0.663351960480619,175,0.177265596468588,34.8,137,220,84,271.82,104.8,77.47,55.88,-0.24,19.75,-14.54,30.99,33.53,-77.71,57.26,95,11.71,-17.28,133.11,88.72,-109.53,159.52,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"262","Dunce_4","Non-Spring","2020",0.599310345820769,172,0.127369484873403,37.6,140,233,93,215.14,128.186666666667,37.08,19.56,57.83,22.72,-108.81,90.42,90.93,-64.8,35.97,48.51,42.08,-56.35,114.47,100.77,-229.96,229.86,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"263","Dunce_4","Non-Spring","2021",0.627596851964581,163,0.158518065548121,39,140,188,48,-28.33,117.48,54.61,52.58,29.4,-18.6,-80.35,88.9,45.21,-101.35,-71.75,25.09,8.28,-60.35,136.59,-82.07,-242.05,159.2,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"264","Dunce_4","Non-Spring","2022",0.644666008705658,182,0.21471358362237,40.8,134,252,118,204.88,115.053333333333,99.31,35.34,25.24,57.24,-97.65,26.42,67.82,-83.95,0.72,38.65,75.21,-39.47,159.89,133.17,-221.07,132.89,45.12104097,-114.7707026,1611.429332,5.7539258,302.1381172,0.793266416,0.833225846
"265","Dunce_4","Spring","2017",0.698696986714355,185,0.229796917609286,40.8,136,239,103,298.66,113.013333333333,102.11,31.98,41.14,45.85,-117.17,120.4,55.63,-91.71,1.46,91.63,12.08,5.26,175.23,59.39,-203.62,267.66,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"266","Dunce_4","Spring","2018",0.721316034526573,170,0.230714552194618,46.0114285714286,138,262,123,220.39,128.146666666667,75.44,94.49,34.96,37.34,-93.68,69.09,64.26,-102.74,16.98,69.09,17.33,-62.17,204.89,71.65,-258.59,202.44,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"267","Dunce_4","Spring","2024",0.797910526404476,176,0.277169976097188,35.4,144,265,120,73.87,129.493333333333,44.7,38.57,2.73,30.07,-100.46,63.25,47.5,-108.22,-33.46,63.25,31.16,-5.22,86,27.77,-213.9,174,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"268","Dunce_4","Spring","2021",0.751623755140743,165,0.265109847052302,39,140,256,116,-28.33,117.48,54.61,52.58,29.4,-18.6,-80.35,88.9,45.21,-101.35,-71.75,25.09,8.28,-60.35,136.59,-82.07,-242.05,159.2,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"269","Dunce_4","Spring","2022",0.753183425391269,195,0.322068681646373,40.8,139,281,142,204.88,115.053333333333,99.31,35.34,25.24,57.24,-97.65,26.42,67.82,-83.95,0.72,38.65,75.21,-39.47,159.89,133.17,-221.07,132.89,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"270","Dunce_4","Spring","2019",0.724529295571995,178,0.232744719606802,37,140,251,111,135.62,134.633333333333,42.16,46.74,29.27,39.59,-86.79,69.85,38.61,-63.68,-21.67,37.85,14.7,-11.01,118.17,32.62,-161.48,146.31,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"271","Dunce_4","Spring","2020",0.713011921804446,195,0.201250716396087,37.6,143,265,121,215.14,128.186666666667,37.08,19.56,57.83,22.72,-108.81,90.42,90.93,-64.8,35.97,48.51,42.08,-56.35,114.47,100.77,-229.96,229.86,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"272","Dunce_4","Spring","2023",0.786094763633189,167,0.242264253273375,42.7542857142857,139,229,90,271.82,104.8,77.47,55.88,-0.24,19.75,-14.54,30.99,33.53,-77.71,57.26,95,11.71,-17.28,133.11,88.72,-109.53,159.52,45.12143225,-114.7708574,1610.802282,4.470632553,175.8031078,0.853429139,0.451257944
"273","Dunce_9","Non-Spring","2018",0.496579110856528,172,0.0398052679577456,36.6,124,228,105,-14.31,100.946666666667,50.04,69.09,16.05,7.3,-106.03,44.2,43.94,-106.35,-2.17,41.39,-4.54,-67.23,135.18,0.59,-279.61,129.53,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"274","Dunce_9","Non-Spring","2019",0.534823483688942,115,0.0559686891615763,37,115,195,80,-99.31,117.88,23.11,22.35,15.3,11.29,-108.01,36.58,20.32,-78.27,-45.85,28.7,0.35,-25.18,60.76,-34.21,-211.46,85.6,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"275","Dunce_9","Non-Spring","2022",0.474599625732443,185,0.0606000834356685,40.8,136,238,103,-86.57,110.2,59.94,5.39,8.2,25.17,-111.03,7.37,38.61,-88.66,-27.85,8.97,37.7,-50.38,73.53,35.02,-250.07,54.95,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"276","Dunce_9","Non-Spring","2023",0.498645029463719,120,0.0721754987376465,34.8,120,213,93,-8.38000000000001,100,48.01,34.04,-15.51,-14.8,-27.96,13.72,17.27,-82.73,6.7,52.83,-16.71,-23.24,66.54,-24.81,-133.93,83.82,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"277","Dunce_9","Non-Spring","2020",0.519602713734076,167,0.0839116863521752,37.6,129,235,105,16.9,122.666666666667,25.4,9.65,34.09,0.07,-115.05,76.71,55.88,-79.43,20.87,30.42,22.14,-63.85,69.14,43.08,-258.33,163.01,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"278","Dunce_9","Non-Spring","2021",0.469976615851147,156,0.0401634744615303,39,97,234,137,-239.01,112.626666666667,40.39,33.78,8.55,-32.8,-91.91,30.73,28.7,-106.9,-83.57,9.94,-3.51,-72.41,82.72,-119.88,-271.22,69.37,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"279","Dunce_9","Non-Spring","2017",0.520120836868455,183,0.124850563216904,57.12,108,213,105,60.82,125.08,80.77,14.4,20.76,14.88,-126.4,99.31,48.01,-97.56,-18.6,43.79,3.1,-21.64,115.93,-0.620000000000001,-245.6,191.11,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"280","Dunce_9","Non-Spring","2024",0.499902811055052,174,0.13406512701339,35.4,123,263,140,-177.03,124.666666666667,22.86,12.44,-8.99,10.11,-114.31,39.37,21.34,-111.8,-59.06,28.2,-6.58,-10.61,26.31,-55.53,-236.72,88.91,45.11367546,-114.7883957,1470.82874,2.463965416,197.2602455,1.028241515,0.594715893
"281","Dunce_9","Spring","2022",0.661476300494145,196,0.290376965466092,40.8,139,285,146,-86.57,110.2,59.94,5.39,8.2,25.17,-111.03,7.37,38.61,-88.66,-27.85,8.97,37.7,-50.38,73.53,35.02,-250.07,54.95,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"282","Dunce_9","Spring","2024",0.688161497278096,177,0.253062272437991,35.4,137,266,128,-177.03,124.666666666667,22.86,12.44,-8.99,10.11,-114.31,39.37,21.34,-111.8,-59.06,28.2,-6.58,-10.61,26.31,-55.53,-236.72,88.91,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"283","Dunce_9","Spring","2018",0.65188630397202,163,0.206709895559655,36.6,135,259,124,-14.31,100.946666666667,50.04,69.09,16.05,7.3,-106.03,44.2,43.94,-106.35,-2.17,41.39,-4.54,-67.23,135.18,0.59,-279.61,129.53,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"284","Dunce_9","Spring","2019",0.644474704718305,160,0.141660339267353,37,136,262,126,-99.31,117.88,23.11,22.35,15.3,11.29,-108.01,36.58,20.32,-78.27,-45.85,28.7,0.35,-25.18,60.76,-34.21,-211.46,85.6,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"285","Dunce_9","Spring","2023",0.687042001399797,167,0.219912506920926,53.6914285714286,140,229,89,-8.38000000000001,100,48.01,34.04,-15.51,-14.8,-27.96,13.72,17.27,-82.73,6.7,52.83,-16.71,-23.24,66.54,-24.81,-133.93,83.82,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"286","Dunce_9","Spring","2017",0.63278767970453,186,0.206085532903247,40.8,129,223,94,60.82,125.08,80.77,14.4,20.76,14.88,-126.4,99.31,48.01,-97.56,-18.6,43.79,3.1,-21.64,115.93,-0.620000000000001,-245.6,191.11,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"287","Dunce_9","Spring","2020",0.655997681383172,166,0.19598223081766,39.7485714285714,137,258,121,16.9,122.666666666667,25.4,9.65,34.09,0.07,-115.05,76.71,55.88,-79.43,20.87,30.42,22.14,-63.85,69.14,43.08,-258.33,163.01,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"288","Dunce_9","Spring","2021",0.638279917867597,165,0.213943977797654,39,133,263,130,-239.01,112.626666666667,40.39,33.78,8.55,-32.8,-91.91,30.73,28.7,-106.9,-83.57,9.94,-3.51,-72.41,82.72,-119.88,-271.22,69.37,45.11362299,-114.78886,1459.366607,5.993788719,185.8101413,0.985375285,0.543950081
"289","East Pioneer","Non-Spring","2024",0.451048587227355,166,0.198007256422928,32.8,139,200,61,117.36,127.08,39.88,53.09,11.74,37.28,-98.42,52.07,40.39,-94.82,-25.4,58.67,43.6,-0.72,104.71,55.48,-193.96,151.13,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"290","East Pioneer","Non-Spring","2017",0.462973862554417,166,0.174728656001845,40.8,123,213,90,391.3,110.6,97.79,43.43,66.85,67.38,-112.89,108.46,55.12,-85.6,4.8,108.13,14.83,23,208.07,87.01,-175.49,271.71,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"291","East Pioneer","Non-Spring","2018",0.474464392451478,157,0.191100746567263,36.6,128,205,77,302.5,104.08,84.58,108.71,47.39,52.59,-89.08,81.03,62.23,-98.63,18.13,68.07,25.36,-57.88,240.68,96.08,-245.59,211.33,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"292","East Pioneer","Non-Spring","2019",0.463282659296612,166,0.187781434809882,37,133,206,73,189.76,134.633333333333,43.43,57.91,37.27,51.82,-85.51,71.88,36.58,-60.28,-17.26,38.86,20.79,-5.73,138.61,55.35,-151.52,147.32,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"293","East Pioneer","Non-Spring","2020",0.459023982237245,176,0.184035031981217,37.4,138,220,82,253.03,130.613333333333,36.07,27.43,61.47,37.23,-103.46,85.34,88.65,-60.35,40.95,48.51,42.84,-51.65,124.97,121.02,-215.46,222.5,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"294","East Pioneer","Non-Spring","2021",0.403202430088796,167,0.153957503246152,39,136,226,90,-1.41,127.186666666667,57.4,56.64,33.84,-13.35,-76.28,78.49,33.53,-85.14,-65.48,27.85,4.46,-53.37,147.88,-74.37,-214.79,139.87,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"295","East Pioneer","Non-Spring","2022",0.473036702099541,182,0.197700090414955,40.8,139,203,64,263.49,115.74,81.79,47.5,35.28,75.13,-91,26.67,62.48,-80.52,6.21,37.53,97.35,-34.93,164.57,178.69,-206.45,126.68,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"296","East Pioneer","Non-Spring","2023",0.487636031203824,177,0.192617288363025,34.8,144,209,66,292.47,138.4,69.34,66.04,5.49,37.22,-6.59,20.83,27.43,-72.71,54.52,87.38,16.38,-12.86,140.87,108.12,-92.16,135.64,45.07575269,-114.8447418,1736.757135,1.726995468,221.5207516,0.974241138,0.733889937
"297","East Pioneer","Spring","2018",0.638775549014872,168,0.208285847789074,36.6,135,256,121,302.5,104.08,84.58,108.71,47.39,52.59,-89.08,81.03,62.23,-98.63,18.13,68.07,25.36,-57.88,240.68,96.08,-245.59,211.33,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"298","East Pioneer","Spring","2017",0.625548408691389,184,0.184848896368572,40.8,136,239,103,391.3,110.6,97.79,43.43,66.85,67.38,-112.89,108.46,55.12,-85.6,4.8,108.13,14.83,23,208.07,87.01,-175.49,271.71,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"299","East Pioneer","Spring","2022",0.688145354285036,189,0.301366952400521,40.8,143,273,131,263.49,115.74,81.79,47.5,35.28,75.13,-91,26.67,62.48,-80.52,6.21,37.53,97.35,-34.93,164.57,178.69,-206.45,126.68,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"300","East Pioneer","Spring","2019",0.639755472316354,179,0.191816896363382,37,140,255,114,189.76,134.633333333333,43.43,57.91,37.27,51.82,-85.51,71.88,36.58,-60.28,-17.26,38.86,20.79,-5.73,138.61,55.35,-151.52,147.32,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"301","East Pioneer","Spring","2020",0.611571635378372,197,0.154220147291753,51.2914285714286,143,266,123,253.03,130.613333333333,36.07,27.43,61.47,37.23,-103.46,85.34,88.65,-60.35,40.95,48.51,42.84,-51.65,124.97,121.02,-215.46,222.5,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"302","East Pioneer","Spring","2021",0.650629761231492,174,0.267014152143402,39,142,254,113,-1.41,127.186666666667,57.4,56.64,33.84,-13.35,-76.28,78.49,33.53,-85.14,-65.48,27.85,4.46,-53.37,147.88,-74.37,-214.79,139.87,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"303","East Pioneer","Spring","2024",0.645194778326578,193,0.187363025541287,32.8,136,248,112,117.36,127.08,39.88,53.09,11.74,37.28,-98.42,52.07,40.39,-94.82,-25.4,58.67,43.6,-0.72,104.71,55.48,-193.96,151.13,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"304","East Pioneer","Spring","2023",0.663525490534167,179,0.200252046088675,34.8,145,255,110,292.47,138.4,69.34,66.04,5.49,37.22,-6.59,20.83,27.43,-72.71,54.52,87.38,16.38,-12.86,140.87,108.12,-92.16,135.64,45.07536621,-114.844173,1744.449949,3.038095474,222.2798553,0.970695019,0.736901522
"305","Equisetum","Non-Spring","2017",0.516691904602495,179,0.170268282836291,40.8,136,236,100,394.31,117.84,107.19,37.85,50.07,58.36,-108.59,124.97,58.17,-84.98,9.33,109.84,17.73,14.37,195.11,85.42,-179.2,292.98,45.13636027,-114.7958054,1840.352809,2.308543921,109.0466336,0.584044158,0.107600093
"306","Equisetum","Non-Spring","2018",0.5210139125557,163,0.171991982503094,37.2,133,229,96,321.66,125.74,81.28,99.31,43.5,49.52,-83.23,88.65,67.31,-94.94,25.27,75.18,24.9,-55.09,224.09,99.69,-233.26,231.14,45.13636027,-114.7958054,1840.352809,2.308543921,109.0466336,0.584044158,0.107600093
"307","Equisetum","Non-Spring","2019",0.507824259406927,192,0.145303144942235,37,150,240,90,227.26,137.026666666667,48.26,53.09,38.61,51.38,-77.12,82.3,42.67,-56.05,-13.21,38.61,21.68,-2.96,139.96,59.85,-136.13,163.58,45.13636027,-114.7958054,1840.352809,2.308543921,109.0466336,0.584044158,0.107600093
"308","Equisetum","Non-Spring","2024",0.577728209481673,183,0.183036072160976,35.4,153,227,74,157.55,117.426666666667,45.72,45.21,11.12,40.38,-90.29,68.07,47.75,-100.37,-21.88,68.33,43.39,0.12,102.05,61.89,-190.54,184.15,45.13636027,-114.7958054,1840.352809,2.308543921,109.0466336,0.584044158,0.107600093
"309","Equisetum","Non-Spring","2021",0.53410638917761,171,0.181321329614976,39,142,233,91,52.55,124.76,60.45,53.59,38.28,-7.86,-72.46,96.01,45.47,-95.48,-63.06,33.53,15.24,-51.16,152.32,-55.68,-219.1,175.01,45.13636027,-114.7958054,1840.352809,2.308543921,109.0466336,0.584044158,0.107600093
