Year ,Month,Day,MaxTempC,MinTempC,
2019,12,24,1.111111111,-6.666666667,
2019,12,25,1.111111111,-7.222222222,
2019,12,26,0.555555556,-11.11111111,
2019,12,27,-6.666666667,-12.77777778,
2019,12,28,-7.777777778,-13.88888889,
2019,12,29,-4.444444444,-10.55555556,
2019,12,30,-2.777777778,-6.666666667,
2019,12,31,-2.222222222,-5.555555556,
2020,1,1,-0.555555556,-5,
2020,1,2,2.777777778,-2.777777778,
2020,1,3,2.777777778,-2.777777778,
2020,1,4,2.222222222,-7.777777778,
2020,1,5,1.666666667,-9.444444444,
2020,1,6,-2.222222222,-7.777777778,
2020,1,7,-1.111111111,-6.111111111,
2020,1,8,3.888888889,-3.888888889,
2020,1,9,5,-5,
2020,1,10,-1.111111111,-13.33333333,
2020,1,11,-4.444444444,-13.33333333,
2020,1,12,-1.111111111,-6.666666667,
2020,1,13,0.555555556,-8.333333333,
2020,1,14,-0.555555556,-8.333333333,
2020,1,15,-2.222222222,-16.11111111,
2020,1,16,-7.222222222,-16.66666667,
2020,1,17,-1.666666667,-8.333333333,
2020,1,18,-1.111111111,-11.66666667,
2020,1,19,-1.111111111,-12.22222222,
2020,1,20,-2.777777778,-12.22222222,
2020,1,21,-0.555555556,-9.444444444,
2020,1,22,1.666666667,-7.222222222,
2020,1,23,0.555555556,-7.222222222,
2020,1,24,3.888888889,-3.888888889,
2020,1,25,2.222222222,-2.777777778,
2020,1,26,2.777777778,-6.666666667,
2020,1,27,0.555555556,-7.222222222,
2020,1,28,0,-7.222222222,
2020,1,29,2.222222222,-3.333333333,
2020,1,30,2.222222222,-3.888888889,
2020,2,1,1.666666667,-8.888888889,
2020,2,2,3.333333333,-4.444444444,
2020,2,3,4.444444444,-4.444444444,
2020,2,4,12.77777778,-3.333333333,
2020,2,5,-1.111111111,-10.55555556,
2020,2,6,-2.777777778,-11.11111111,
2020,2,7,-1.666666667,-7.777777778,
2020,2,8,-1.666666667,-5,
2020,2,9,2.777777778,-1.111111111,
2020,2,10,4.444444444,-1.111111111,
2020,2,11,3.333333333,-2.777777778,
2020,2,12,1.666666667,-10,
2020,2,13,-0.555555556,-8.888888889,
2020,2,14,3.888888889,-10,
2020,2,15,2.777777778,-5,
2020,2,16,3.888888889,-4.444444444,
2020,2,17,3.888888889,-7.222222222,
2020,2,18,0.555555556,-9.444444444,
2020,2,19,-2.777777778,-16.66666667,
2020,2,20,-3.888888889,-16.66666667,
2020,2,21,-4.444444444,-16.11111111,
2020,2,22,-2.777777778,-13.88888889,
2020,2,23,0,-12.22222222,
2020,2,24,7.222222222,-7.222222222,
2020,2,25,2.777777778,-8.888888889,
2020,2,26,2.222222222,-9.444444444,
2020,2,27,3.888888889,-8.333333333,
2020,2,28,3.333333333,-8.888888889,
2020,2,29,5.555555556,-5,
2020,3,1,7.222222222,-2.777777778,
2020,3,2,3.888888889,-7.222222222,
2020,3,3,2.222222222,-5,
2020,3,4,10,-1.666666667,
2020,3,5,8.888888889,-5,
2020,3,6,8.333333333,-5,
2020,3,7,8.888888889,-3.888888889,
2020,3,8,10,-1.666666667,
2020,3,9,6.111111111,-0.555555556,
2020,3,10,3.333333333,-3.888888889,
2020,3,11,4.444444444,-3.888888889,
2020,3,12,11.66666667,-3.333333333,
2020,3,13,6.666666667,-6.111111111,
2020,3,14,5,-3.888888889,
2020,3,15,7.222222222,-5.555555556,
2020,3,16,7.222222222,-2.222222222,
2020,3,17,9.444444444,-3.888888889,
2020,3,18,11.11111111,-3.888888889,
2020,3,19,3.888888889,0.555555556,
2020,3,20,10,-3.888888889,
2020,3,21,11.66666667,-3.888888889,
2020,3,22,11.66666667,-3.333333333,
2020,3,23,11.11111111,-2.222222222,
2020,3,24,9.444444444,-1.111111111,
2020,3,25,6.111111111,-1.666666667,
2020,3,26,2.777777778,-3.333333333,
2020,3,27,5,-3.333333333,
2020,3,28,6.111111111,-0.555555556,
2020,3,29,9.444444444,-2.777777778,
2020,3,30,9.444444444,-1.111111111,
2020,3,31,9.444444444,0,
2020,4,1,5,-7.222222222,
2020,4,2,5,-6.666666667,
2020,4,3,5,-5,
2020,4,4,5,-5,
2020,4,5,11.11111111,-3.333333333,
2020,4,6,14.44444444,2.222222222,
2020,4,7,15.55555556,-1.111111111,
2020,4,8,17.22222222,-1.111111111,
2020,4,9,18.33333333,-1.111111111,
2020,4,10,20.55555556,-1.111111111,
2020,4,11,19.44444444,0.555555556,
2020,4,12,11.11111111,-1.666666667,
2020,4,13,6.666666667,-5.555555556,
2020,4,14,7.222222222,-5,
2020,4,15,11.66666667,-2.777777778,
2020,4,16,8.888888889,-3.888888889,
2020,4,17,9.444444444,-5,
2020,4,18,16.66666667,-3.888888889,
2020,4,19,17.77777778,-2.222222222,
2020,4,20,16.66666667,0,
2020,4,21,20,0,
2020,4,22,18.88888889,2.222222222,
2020,4,23,17.77777778,3.333333333,
2020,4,24,13.33333333,2.777777778,
2020,4,25,15.55555556,1.111111111,
2020,4,26,19.44444444,2.222222222,
2020,4,27,16.11111111,5,
2020,4,28,17.22222222,1.111111111,
2020,4,29,21.11111111,2.777777778,
2020,4,30,25.55555556,6.111111111,
2020,5,1,20,3.333333333,
2020,5,2,17.77777778,0.555555556,
2020,5,3,21.11111111,1.666666667,
2020,5,4,13.33333333,0.555555556,
2020,5,5,16.11111111,1.111111111,
2020,5,6,22.22222222,2.777777778,
2020,5,7,17.22222222,-0.555555556,
2020,5,8,17.22222222,0.555555556,
2020,5,9,17.77777778,1.111111111,
2020,5,10,23.33333333,2.777777778,
2020,5,11,25,4.444444444,
2020,5,12,22.77777778,6.666666667,
2020,5,13,18.33333333,5,
2020,5,14,13.33333333,1.666666667,
2020,5,15,14.44444444,4.444444444,
2020,5,16,12.22222222,0.555555556,
2020,5,17,18.33333333,3.333333333,
2020,5,18,21.66666667,9.444444444,
2020,5,19,15.55555556,5,
2020,5,20,13.88888889,7.222222222,
2020,5,21,15,6.111111111,
2020,5,22,14.44444444,1.666666667,
2020,5,23,13.33333333,2.777777778,
2020,5,24,13.33333333,2.222222222,
2020,5,25,19.44444444,2.777777778,
2020,5,26,23.88888889,6.111111111,
2020,5,27,21.11111111,6.111111111,
2020,5,28,25.55555556,5.555555556,
2020,5,29,31.11111111,8.888888889,
2020,5,30,31.11111111,10,
2020,5,31,32.22222222,12.77777778,
2020,6,1,23.88888889,8.333333333,
2020,6,2,21.66666667,5,
2020,6,3,26.66666667,7.777777778,
2020,6,4,26.66666667,11.66666667,
2020,6,5,25.55555556,7.777777778,
2020,6,6,32.22222222,11.11111111,
2020,6,7,12.77777778,4.444444444,
2020,6,8,7.222222222,0.555555556,
2020,6,9,13.88888889,1.666666667,
2020,6,10,15,3.888888889,
2020,6,11,25,6.666666667,
2020,6,12,28.33333333,7.777777778,
2020,6,13,30,11.11111111,
2020,6,14,22.77777778,6.111111111,
2020,6,15,12.77777778,1.666666667,
2020,6,16,15,4.444444444,
2020,6,17,14.44444444,3.333333333,
2020,6,18,10,3.888888889,
2020,6,19,20,4.444444444,
2020,6,20,24.44444444,6.111111111,
2020,6,21,18.88888889,10.55555556,
2020,6,22,25.55555556,8.333333333,
2020,6,23,28.33333333,9.444444444,
2020,6,24,32.22222222,10,
2020,6,25,29.44444444,11.66666667,
2020,6,26,29.44444444,10,
2020,6,27,31.66666667,11.66666667,
2020,6,28,27.22222222,8.333333333,
2020,6,29,18.33333333,5,
2020,6,30,14.44444444,6.111111111,
2020,7,1,17.22222222,6.111111111,
2020,7,2,22.22222222,3.888888889,
2020,7,3,26.11111111,5.555555556,
2020,7,4,26.66666667,7.222222222,
2020,7,5,28.33333333,8.333333333,
2020,7,6,28.33333333,8.333333333,
2020,7,7,30,10,
2020,7,8,26.11111111,10.55555556,
2020,7,9,27.22222222,8.333333333,
2020,7,10,29.44444444,10,
2020,7,11,30,7.777777778,
2020,7,12,28.33333333,11.11111111,
2020,7,13,25.55555556,6.666666667,
2020,7,14,25.55555556,8.888888889,
2020,7,15,30.55555556,9.444444444,
2020,7,16,,,197
2020,7,17,,,198
2020,7,18,,,199
2020,7,19,,,200
2020,7,20,,,201
2020,7,21,,,202
2020,7,22,,,203
2020,7,23,,,204
2020,7,24,,,205
2020,7,25,,,206
2020,7,26,,,207
2020,7,27,,,208
2020,7,28,,,209
2020,7,29,,,210
2020,7,30,,,211
2020,7,31,,,212
2020,8,1,,,213
2020,8,2,,,214
2020,8,3,,,215
2020,8,4,,,216
2020,8,5,,,217
2020,8,6,,,218
2020,8,7,,,219
2020,8,8,,,220
2020,8,9,,,221
2020,8,10,,,222
2020,8,11,,,223
2020,8,12,,,224
2020,8,13,,,225
2020,8,14,,,226
2020,8,15,,,227
2020,8,16,,,228
2020,8,17,,,229
2020,8,18,,,230
2020,8,19,,,231
2020,8,20,,,232
2020,8,21,,,233
2020,8,22,23.6,20.3,
2020,8,23,34.2,9.8,
2020,8,24,27,9.3,
2020,8,25,26.7,12.9,
2020,8,26,25.3,10.9,
2020,8,27,29.7,12.8,
2020,8,28,32.4,8.5,
2020,8,29,15.5,13.3,
2020,9,1,30.7,30.1,
2020,9,3,35.4,15.6,
2020,9,4,36.2,7.8,
2020,9,5,37.6,8.4,
2020,9,6,34.5,9.4,
2020,9,7,24.3,7,
2020,9,8,19.6,3.5,
2020,9,9,26.1,0.5,
2020,9,10,30.8,3.3,
2020,9,11,32.1,5.1,
2020,9,12,32.6,5.3,
2020,9,13,25.9,5.1,
2020,9,14,24.8,4.5,
2020,9,15,25.6,4,
2020,9,16,27.2,3.6,
2020,9,17,28.7,3.9,
2020,9,18,17.1,5.1,
2020,9,19,16.5,7.6,
2020,9,20,22.7,5.8,
2020,9,21,28.3,4,
2020,9,22,24.2,4.2,
2020,9,23,29.8,7,
2020,9,24,21.4,7.7,
2020,9,25,17.8,4,
2020,9,26,18.3,7.2,
2020,9,27,18.2,6.7,
2020,9,28,22.6,1.1,
2020,9,29,25.4,2,
2020,9,30,27.1,1.8,
2020,10,1,25.9,1.9,
2020,10,2,26.1,6.8,
2020,10,3,26.6,3.8,
2020,10,4,29.1,2.2,
2020,10,5,26.7,3.5,
2020,10,6,26,2.4,
2020,10,7,25.9,1.9,
2020,10,8,27.3,2,
2020,10,9,24,1.6,
2020,10,10,20.2,2.4,
2020,10,11,13.3,3.3,
2020,10,12,16.3,3.6,
2020,10,13,15.4,2.7,
2020,10,14,13.5,3.3,
2020,10,15,14,1.4,
2020,10,16,21.4,0.9,
2020,10,17,19.6,10.5,
2020,10,18,13.2,8.6,
2020,10,19,20.7,6,
2020,10,20,14.9,9.1,
2020,10,21,14.1,1.8,
2020,10,22,8.9,-1.9,
2020,10,23,10.6,-5.5,
2020,10,24,8.2,-3.5,
2020,10,25,-0.4,-7.7,
2020,10,26,2.7,-1.9,
2020,10,27,13.8,-1.4,
2020,10,28,14.8,-3.6,
2020,10,29,13.8,-2.9,
2020,10,30,23.1,-3.6,
2020,10,31,13.6,-1.5,
2020,11,1,13.2,-4.3,
2020,11,2,14,-5,
2020,11,3,14.4,-4.6,
2020,11,4,17.9,-2.1,
2020,11,5,18,0.1,
2020,11,6,15.4,0.6,
2020,11,7,10.9,-0.1,
2020,11,8,1.5,-3.2,
2020,11,9,2.4,-5.9,
2020,11,10,2.5,-5.1,
2020,11,11,2.8,-4.5,
2020,11,12,0.7,-10.6,
2020,11,13,0.9,-8.3,
2020,11,14,4.3,-2.8,
2020,11,15,5.1,-2.2,
2020,11,16,4.6,-3.3,
2020,11,17,12.4,-2.2,
2020,11,18,10,1.7,
2020,11,19,5.9,-2.1,
2020,11,20,1.9,-5.6,
2020,11,21,0.4,-7.9,
2020,11,22,-0.8,-10.3,
2020,11,23,0.8,-8,
2020,11,24,3.8,-5,
2020,11,25,2.6,-5.6,
2020,11,26,3.3,-4.8,
2020,11,27,2,-9.1,
2020,11,28,-0.7,-10.7,
2020,11,29,-0.5,-10.8,
2020,11,30,-2.3,-11.5,
2020,12,1,6.1,-6.1,
2020,12,2,-1.5,-10.3,
2020,12,3,-3,-11.7,
2020,12,4,-2.9,-11.8,
2020,12,5,-3.7,-12.5,
2020,12,6,-3.6,-12.2,
2020,12,7,-3.2,-12,
2020,12,8,-0.8,-10.3,
2020,12,9,1,-8.8,
2020,12,10,-1.2,-9.8,
2020,12,11,-1.7,-10.9,
2020,12,12,-1.8,-11.4,
2020,12,13,-5.2,-12.4,
2020,12,14,-0.7,-7.4,
2020,12,15,0.4,-7.5,
2020,12,16,1.2,-5.1,
2020,12,17,3.6,-2,
2020,12,18,4,-2.4,
2020,12,19,8.6,-3.4,
2020,12,20,4.6,0.6,
2020,12,21,6.1,-0.9,
2020,12,22,6.7,-2.9,
2020,12,23,-1.9,-9.7,
2020,12,24,-4.5,-12.3,
2020,12,25,-1.9,-11.1,
2020,12,26,1.2,-3.2,
2020,12,27,-1.6,-11.5,
2020,12,28,-2.7,-13.4,
2020,12,29,-8.7,-15.3,
2020,12,30,-3.5,-11.4,
2020,12,31,-0.6,-7,
2021,1,1,0.1,-8.5,
2021,1,2,3.8,-3.6,
2021,1,3,6.7,-3.1,
2021,1,4,0.9,-6.2,
2021,1,5,3.3,-6.5,
2021,1,6,1,-7.1,
2021,1,7,0.8,-5.1,
2021,1,8,1.3,-6.6,
2021,1,9,1.5,-9.6,
2021,1,10,-2.6,-12,
2021,1,11,-2.1,-11.9,
2021,1,12,-1.5,-8.9,
2021,1,13,8.4,-3.4,
2021,1,14,0.6,-9.1,
2021,1,15,-0.7,-10,
2021,1,16,3.8,-7.8,
2021,1,17,4.8,-5.8,
2021,1,18,3.4,-4.5,
2021,1,19,0.4,-9.1,
2021,1,20,0.4,-10.3,
2021,1,21,-0.3,-5.2,
2021,1,22,5.9,-7.1,
2021,1,23,4.8,-9.3,
2021,1,24,0,-13.7,
2021,1,25,-3.2,-13.9,
2021,1,26,-1.2,-15.1,
2021,1,27,0.2,-12.6,
2021,1,28,5.7,-5.7,
2021,1,29,3.8,-1.1,
2021,1,30,5.7,-4.6,
2021,1,31,3.9,-8.6,
2021,2,1,5.2,-8.3,
2021,2,2,10.5,-3.8,
2021,2,3,3.3,-4.5,
2021,2,4,4.1,-2.7,
2021,2,5,6.8,-1.6,
2021,2,6,5.1,-1.8,
2021,2,7,5.3,-2.1,
2021,2,8,3.4,-4.3,
2021,2,9,1.4,-10.6,
2021,2,10,3.2,-12,
2021,2,11,0.3,-5.9,
2021,2,12,-3.9,-8.4,
2021,2,13,-6.2,-10.6,
2021,2,14,-1.9,-10.4,
2021,2,15,0.6,-8.8,
2021,2,16,5.3,-3.4,
2021,2,17,3.1,-4.2,
2021,2,18,0.3,-9.2,
2021,2,19,5.6,-4,
2021,2,20,5.3,-2.6,
2021,2,21,4,-3.5,
2021,2,22,8.3,-3.7,
2021,2,23,8.3,-2.7,
2021,2,24,2.8,-7.4,
2021,2,25,1.9,-12.7,
2021,2,26,4.6,-4.3,
2021,2,27,3.9,-5.8,
2021,2,28,-0.4,-10.8,
2021,3,1,7.4,-11.1,
2021,3,2,10.2,-6.7,
2021,3,3,10,-7.5,
2021,3,4,12.3,-7.3,
2021,3,5,11.7,-5.1,
2021,3,6,10.9,-3.1,
2021,3,7,10.1,-3.6,
2021,3,8,4,-0.8,
2021,3,9,7.2,-3.3,
2021,3,10,8.3,-5.8,
2021,3,11,10.3,-7,
2021,3,12,11.3,-6.6,
2021,3,13,12.4,-6.4,
2021,3,14,13.5,-5.8,
2021,3,15,15.4,-1.3,
2021,3,16,15,0.3,
2021,3,17,15.2,-3.6,
2021,3,18,18,-1.9,
2021,3,19,12.8,1.7,
2021,3,20,8.9,-0.9,
2021,3,21,9.6,-2.1,
2021,3,22,7.8,0.7,
2021,3,23,8,-0.1,
2021,3,24,8,-3.8,
2021,3,25,6.2,0.2,
2021,3,26,8.2,0.8,
2021,3,27,16.2,-1.2,
2021,3,28,20.3,-0.2,
2021,3,29,12.8,-2.1,
2021,3,30,6.8,-2.4,
2021,3,31,15.1,-6,
2021,4,1,21.9,-3.5,
2021,4,2,21.5,-0.6,
2021,4,3,23.1,-0.4,
2021,4,4,22.2,3.5,
2021,4,5,10.3,4,
2021,4,6,16,2.9,
2021,4,7,19.4,-1.8,
2021,4,8,9.1,0.3,
2021,4,9,17.1,-4.5,
2021,4,10,12.7,-1.1,
2021,4,11,9.3,-4.7,
2021,4,12,9.2,-1.4,
2021,4,13,10.6,0.7,
2021,4,14,10.4,-1.7,
2021,4,15,13.8,-0.3,
2021,4,16,15.9,0.5,
2021,4,17,19.7,-1.5,
2021,4,18,22.3,-0.6,
2021,4,19,12.1,3.5,
2021,4,20,14.7,-2.4,
2021,4,21,18.3,-2.1,
2021,4,22,16.9,-0.8,
2021,4,23,17.5,2.4,
2021,4,24,14.5,5.7,
2021,4,25,13.8,5.1,
2021,4,26,13.7,3.2,
2021,4,27,18.2,-0.1,
2021,4,28,22.3,0.9,
2021,4,29,27.7,3,
2021,4,30,28.2,5.7,
2021,5,1,21.4,7.8,
2021,5,2,15.4,7,
2021,5,3,18.9,1.1,
2021,5,4,18.2,5.9,
2021,5,5,24.3,0.6,
2021,5,6,29.8,1.7,
2021,5,7,17.8,3.6,
2021,5,8,13,1.2,
2021,5,9,13,-1.2,
2021,5,10,15.2,3.2,
2021,5,11,19.7,-1.1,
2021,5,12,22.4,1.2,
2021,5,13,22.8,3.2,
2021,5,14,24.2,5.4,
2021,5,15,23.9,7.3,
2021,5,16,28.1,4.8,
2021,5,17,26.6,5,
2021,5,18,24.1,7.7,
2021,5,19,16.4,2.1,
2021,5,20,9.4,1.9,
2021,5,21,10.2,4.7,
2021,5,22,18.8,3.7,
2021,5,23,10.6,6.5,
2021,5,24,16.7,5.3,
2021,5,25,17.9,4.2,
2021,5,26,20.1,6.5,
2021,5,27,24.3,2.7,
2021,5,28,21.5,7.4,
2021,5,29,24.9,2.8,
2021,5,30,24.6,3.9,
2021,5,31,30,5.6,
2021,6,1,31.4,7.3,
2021,6,2,30.6,8.5,
2021,6,3,32.1,9.9,
2021,6,4,22.6,11.9,
2021,6,5,29,11.5,
2021,6,6,25.8,8.9,
2021,6,7,23.7,5.9,
2021,6,8,23.4,10,
2021,6,9,24.1,13.8,
2021,6,10,16.3,4.2,
2021,6,11,23.2,1.6,
2021,6,12,29.1,6.8,
2021,6,13,34.1,7.8,
2021,6,14,33.7,9.5,
2021,6,15,32,11.9,
2021,6,16,31.7,11.4,
2021,6,17,29.9,9.6,
2021,6,18,34.5,8.6,
2021,6,19,32.5,11.2,
2021,6,20,30.2,12.8,
2021,6,21,34.9,9.7,
2021,6,22,35.1,11.4,
2021,6,23,32.6,13,
2021,6,24,31.9,12.3,
2021,6,25,29.4,11.7,
2021,6,26,33.4,12.2,
2021,6,27,34.9,12.9,
2021,6,28,38.5,13.6,
2021,6,29,39,13.1,
2021,6,30,38.8,15.3,
2021,7,1,33.1,16.1,
2021,7,2,36.7,14.1,
2021,7,3,37.8,14.2,
2021,7,4,34.7,17.8,
2021,7,5,35.8,16.6,
2021,7,6,38.5,12.2,
2021,7,7,37.5,20.1,
2021,7,8,35.4,15.3,
2021,7,9,34.3,17,
2021,7,10,37.6,12,
2021,7,11,36.4,12.8,
2021,7,12,37.2,12.3,
2021,7,13,33.8,16.1,
2021,7,14,36.4,12.5,
2021,7,15,37.1,13.1,
2021,7,16,31.3,14.2,
2021,7,17,37.4,12.1,
2021,7,18,37.4,11.3,
2021,7,19,23.9,16.4,
2021,7,20,26.4,15.8,
2021,7,21,35.6,13.2,
2021,7,22,35.1,12.9,
2021,7,23,34.6,11.7,
2021,7,24,36.8,10.9,
2021,7,25,36.6,12.5,
2021,7,26,38.2,12.3,
2021,7,27,31.6,15.2,
2021,7,28,31.2,13,
2021,7,29,36,14.8,
2021,7,30,38.1,13.1,
2021,7,31,33.1,15.7,
2021,8,1,32.7,18.4,
2021,8,2,24.4,16.2,
2021,8,3,33.2,13.4,
2021,8,4,36.3,13.2,
2021,8,5,30.7,17.5,
2021,8,6,28.4,13.2,
2021,8,7,33.2,11.1,
2021,8,8,28.2,12.5,
2021,8,9,27.6,8.6,
2021,8,10,32.8,9,
2021,8,11,34.3,14.3,
2021,8,12,36,12.4,
2021,8,13,37.1,11.8,
2021,8,14,34.9,13.4,
2021,8,15,35.5,12.1,
2021,8,16,33.9,12.5,
2021,8,17,26.4,12.4,
2021,8,18,20.3,11.4,
2021,8,19,22.6,10.6,
2021,8,20,26.6,11.3,
2021,8,21,19.5,11.6,
2021,8,22,26.4,10.2,
2021,8,23,28.1,6.3,
2021,8,24,28.7,6.6,
2021,8,25,26.8,6.7,
2021,8,26,26.7,8,
2021,8,27,26.2,12.1,
2021,8,28,28,8,
2021,8,29,31.6,6.4,
2021,8,30,32.5,6.8,
2021,8,31,28.2,7.6,
2021,9,1,27.9,5.9,
2021,9,2,26.2,5.9,
2021,9,3,29,6.4,
2021,9,4,30.8,4.4,
2021,9,5,33.4,6.5,
2021,9,6,33.7,6,
2021,9,7,33.7,8.6,
2021,9,8,35.3,7.9,
2021,9,9,34.3,10.2,
2021,9,10,30.2,11,
2021,9,11,27.1,9.3,
2021,9,12,26.1,6.5,
2021,9,13,28.3,6.8,
2021,9,14,28,7.3,
2021,9,15,28.3,6.1,
2021,9,16,21.9,9,
2021,9,17,28.7,1,
2021,9,18,27.3,7.2,
2021,9,19,15.2,5.4,
2021,9,20,18.7,3.5,
2021,9,21,24.6,0.7,
2021,9,22,26.7,2.8,
2021,9,23,25,6.6,
2021,9,24,27.7,4.1,
2021,9,25,30.6,4.4,
2021,9,26,30.8,4.7,
2021,9,27,29.4,4.6,
2021,9,28,15.1,4.5,
2021,9,29,18.5,0.6,
2021,9,30,22.2,-0.4,
2021,10,1,22.7,2.1,
2021,10,2,24.6,2.2,
2021,10,3,26.7,1.4,
2021,10,4,26.7,1.3,
2021,10,5,24.3,4.3,
2021,10,6,24.4,5,
2021,10,7,16.6,7.8,
2021,10,8,16,4.8,
2021,10,9,16.1,3.9,
2021,10,10,17.6,3.4,
2021,10,11,5,1.6,
2021,10,12,5.5,0,
2021,10,13,7.1,-0.1,
2021,10,14,8.5,0.7,
2021,10,15,15.7,-1.1,
2021,10,16,18.8,-1.7,
2021,10,17,19,-1.5,
2021,10,18,17.7,1.7,
2021,10,19,18.8,0.6,
2021,10,20,18.3,3.8,
2021,10,21,21.7,2.9,
2021,10,22,17.8,4.7,
2021,10,23,12,3.8,
2021,10,24,11.9,3.4,
2021,10,25,9.1,5.2,
2021,10,26,9.9,2,
2021,10,27,12.4,4.5,
2021,10,28,16.6,5,
2021,10,29,21,4,
2021,10,30,13.7,1,
2021,10,31,11.9,-1.4,
2021,11,1,12.9,1.6,
2021,11,2,13.9,2.6,
2021,11,3,13.3,0.6,
2021,11,4,13.1,1,
2021,11,5,14.3,0.4,
2021,11,6,11.8,4,
2021,11,7,7.3,-2.7,
2021,11,8,5.2,-6.2,
2021,11,9,3.7,-4.9,
2021,11,10,6.3,-4.3,
2021,11,11,4.1,-3.9,
2021,11,12,8,-0.2,
2021,11,13,11.7,1.6,
2021,11,14,18.5,5.6,
2021,11,15,16.8,2.4,
2021,11,16,11.6,-1.8,
2021,11,17,3,-5.4,
2021,11,18,3.7,-4.7,
2021,11,19,7.4,0.5,
2021,11,20,7.9,-3.3,
2021,11,21,4.7,-6,
2021,11,22,4.7,-6.8,
2021,11,23,-0.1,-7.9,
2021,11,24,3.3,-7,
2021,11,25,3.2,-7.2,
2021,11,26,5.5,-2.5,
2021,11,27,6.1,-1.1,
2021,11,28,11,2.2,
2021,11,29,10.6,-0.7,
2021,11,30,4.4,4.2,
2021,12,1,9.2,0.3,
2021,12,2,9.8,0.6,
2021,12,3,6,-1.7,
2021,12,4,-1.4,-1.6,
2021,12,7,-1.5,-1.6,
2021,12,8,0,-0.9,
2021,12,9,-3.8,-3.8,
2021,12,10,-4,-4.4,
2021,12,11,1.7,1.5,
2021,12,12,5,-0.5,
2021,12,13,2.2,0.2,
2021,12,14,1.9,0.6,
2021,12,15,-8.3,-8.5,
2021,12,16,-4.4,-4.4,
2021,12,17,-10.8,-10.9,
2021,12,18,-2.9,-3,
2021,12,19,0.5,0.4,
2021,12,21,-0.1,-1.1,
2021,12,22,1.4,-2.7,
2021,12,23,3.2,0.2,
2021,12,24,0.1,-0.5,
2022,1,27,-5,-14.2,
2022,1,28,-4.6,-17.5,
2022,1,29,-4,-18,
2022,1,30,-1.8,-17.2,
2022,1,31,2.1,-6.7,
2022,2,1,-0.6,-9.3,
2022,2,2,-2.7,-12.2,
2022,2,3,0.4,-9.3,
2022,2,4,2.1,-7.6,
2022,2,5,8.2,-6.5,
2022,2,6,4.2,-8.5,
2022,2,7,2.5,-11.4,
2022,2,8,5.7,-10.6,
2022,2,9,6.5,0,
2022,2,10,11,-2.7,
2022,2,11,11,-5.8,
2022,2,12,5.2,-9.6,
2022,2,13,7.9,-10.7,
2022,2,14,6.6,-6.7,
2022,2,15,5.2,-0.2,
2022,2,16,6.7,-2,
2022,2,17,6.7,-5.5,
2022,2,18,11.2,-4,
2022,2,19,14.1,-5.9,
2022,2,20,8.8,-5.6,
2022,2,21,2.7,-7.3,
2022,2,22,-5.9,-13.8,
2022,2,23,-5.1,-17.6,
2022,2,24,-1.3,-12.1,
2022,2,25,-0.8,-15.5,
2022,2,26,2.9,-14.3,
2022,2,27,3.8,-12,
2022,2,28,10,0.4,
2022,3,1,8.1,1.4,
2022,3,2,16.8,0.9,
2022,3,3,17,-0.9,
2022,3,4,7.6,1.1,
2022,3,5,6.5,-0.5,
2022,3,6,3.4,-5.7,
2022,3,7,2.4,-5.6,
2022,3,8,6.2,-2.5,
2022,3,9,-1.2,-7,
2022,3,10,3.4,-10.6,
2022,3,11,3.8,-4.9,
2022,3,12,17.1,-2.1,
2022,3,13,8.7,-1.7,
2022,3,14,11.5,-1.7,
2022,3,15,12.6,2.6,
2022,3,16,8.2,-1.3,
2022,3,17,11.6,-4.7,
2022,3,18,14.5,0.9,
2022,3,19,16.8,-1.2,
2022,3,20,5.7,-1.7,
2022,3,21,9.4,-3.2,
2022,3,22,15.8,3.5,
2022,3,23,20.8,-1.7,
2022,3,24,20.4,2.6,
2022,3,25,20.2,0.5,
2022,3,26,21.8,1.2,
2022,3,27,21.9,0.9,
2022,3,28,16.9,3.8,
2022,3,29,13.4,2.3,
2022,3,30,16.6,-1.9,
2022,3,31,10.6,1.1,
2022,4,1,16.3,-2.2,
2022,4,2,11.7,-0.3,
2022,4,3,15.9,-4.6,
2022,4,4,9.3,0.4,
2022,4,5,7.5,-0.8,
2022,4,6,12.3,-3.1,
2022,4,7,20.7,-3.5,
2022,4,8,24.2,0.1,
2022,4,9,8.7,-0.3,
2022,4,10,3.1,-3.2,
2022,4,11,2.3,-4.3,
2022,4,12,2.1,-3.6,
2022,4,13,2,-5.5,
2022,4,14,7.9,-6.1,
2022,4,15,5.6,-4.8,
2022,4,16,9.5,-2.1,
2022,4,17,9.8,-3.3,
2022,4,18,19.8,2.1,
2022,4,19,14.9,1.3,
2022,4,20,15,0.3,
2022,4,21,13.7,4,
2022,4,22,11.6,5.2,
2022,4,23,11.3,2.4,
2022,4,24,17,-1.7,
2022,4,25,19.1,-1.1,
2022,4,26,15.6,3.6,
2022,4,27,12.2,2.2,
2022,4,28,11.3,0.2,
2022,4,29,12.2,3.2,
2022,4,30,11.8,-1.1,
2022,5,1,16.6,4.8,
2022,5,2,18.9,0.5,
2022,5,3,13.5,3.8,
2022,5,4,22.2,2.6,
2022,5,5,22.7,5.1,
2022,5,6,18.9,6.2,
2022,5,7,12.7,3.4,
2022,5,8,10.1,0.2,
2022,5,9,10.7,-0.2,
2022,5,10,10.4,0.7,
2022,5,11,15,-1.3,
